time_s,gt_E,gt_N,gt_U,gnss_E,gnss_N,gnss_U,pinn_E,pinn_N,pinn_U
6.682009999752044678e+02,-1.112795093501239307e+02,6.246615021621358210e+03,-1.849996193020615465e+00,-1.083889429392683041e+02,6.242401728043819276e+03,2.678665643547947184e+01,-1.105823676409589780e+02,6.239827454934383240e+03,2.336445387353251135e+00
6.683009998798370361e+02,-1.117530400119239857e+02,6.246504290704896448e+03,-1.847895450684518437e+00,-1.088260905783522503e+02,6.242193620515835391e+03,2.676134089626611967e+01,-1.111197946112501995e+02,6.240518161130917179e+03,2.002249042170660687e+00
6.684010000228881836e+02,-1.122265707977154534e+02,6.246382488142357943e+03,-1.843783843280107249e+00,-1.093721392773568368e+02,6.242389832827351711e+03,2.743435907820230568e+01,-1.115703445099770761e+02,6.240963514181874416e+03,2.604385380539952166e+00
6.685009999275207520e+02,-1.127103957966668304e+02,6.246271768158519080e+03,-1.830683360161856399e+00,-1.098571259825228026e+02,6.242166900527322468e+03,2.734448805347301459e+01,-1.120080273001192381e+02,6.239584787976586995e+03,3.019303708227653260e+00
6.686009998321533203e+02,-1.131839266698329993e+02,6.246149969562795377e+03,-1.822571828266063676e+00,-1.103126855632584693e+02,6.242062046664185800e+03,2.745664141791394286e+01,-1.125708096763413550e+02,6.240026443856187143e+03,2.854780894690065907e+00
6.687009999752044678e+02,-1.136677516606188192e+02,6.246028170071780551e+03,-1.815460518639611109e+00,-1.107832016730384339e+02,6.242053268935746019e+03,2.766671683568529261e+01,-1.131394111895637025e+02,6.240074723866051499e+03,2.949348709769765264e+00
6.688009998798370361e+02,-1.141515765954933386e+02,6.245917445207912351e+03,-1.807360148542556999e+00,-1.148079360156983739e+02,6.246231853561394018e+03,3.387871337197839239e+01,-1.166446390777558690e+02,6.243450694398872656e+03,6.251622321830382134e+00
6.689010000228881836e+02,-1.146354014436011539e+02,6.245795636888564331e+03,-1.809248912819384714e+00,-1.156810125409276679e+02,6.246134824935264987e+03,3.416585777593354578e+01,-1.178106373845250801e+02,6.243787828627891940e+03,6.811171277291578008e+00
6.690009999275207520e+02,-1.151192263409028556e+02,6.245684909103454629e+03,-1.804148619652551133e+00,-1.121999416494024899e+02,6.241134026082605487e+03,2.680208019874817182e+01,-1.145924034261358884e+02,6.238768362077325946e+03,2.082789465410769481e+00
6.691009998321533203e+02,-1.156133453838773448e+02,6.245563103843012868e+03,-1.803037651065096725e+00,-1.171083532728860064e+02,6.245692016735282778e+03,3.392680647869110544e+01,-1.192445379652688189e+02,6.242450374498573183e+03,4.562924592685703828e+00
6.692009999752044678e+02,-1.161074644969532983e+02,6.245452380101621202e+03,-1.793937625039234263e+00,-1.132120884224841575e+02,6.241523778592500094e+03,2.786303491203170779e+01,-1.156651194855639915e+02,6.238843072568330172e+03,3.096510120314178494e+00
6.693009998798370361e+02,-1.166015836840415432e+02,6.245330581763616465e+03,-1.785826738516334444e+00,-1.137551089200873093e+02,6.241544648056724327e+03,2.814439682892771089e+01,-1.160507927808661179e+02,6.239456693535545128e+03,3.352625893869117135e+00
6.694010000228881836e+02,-1.170957027699162154e+02,6.245208777534695400e+03,-1.783715889467202942e+00,-1.141895983085257740e+02,6.240926419854388769e+03,2.724681587696341012e+01,-1.164451534614188404e+02,6.239223840952144201e+03,2.427629904749665002e+00
6.695009999275207520e+02,-1.175898219559400104e+02,6.245086978243098201e+03,-1.776605083640788507e+00,-1.146918036965857937e+02,6.241068459307985904e+03,2.768982997828334192e+01,-1.168446538476478054e+02,6.239074747359591129e+03,2.965049895580705197e+00
6.696009998321533203e+02,-1.180839411513345567e+02,6.244965178966071107e+03,-1.769494320533794962e+00,-1.151644484904162482e+02,6.241206607505040665e+03,2.802209536851660232e+01,-1.172872135546557502e+02,6.239605736061292191e+03,3.051295207154907985e+00
6.697009999752044678e+02,-1.185780602326385633e+02,6.244854451366098147e+03,-1.764394494047337503e+00,-1.156424462753503803e+02,6.241074035983879185e+03,2.796989133548640893e+01,-1.175618107277124409e+02,6.239032272439796543e+03,3.082276846884724364e+00
6.698009998798370361e+02,-1.190824735545187423e+02,6.244732651215681472e+03,-1.758284001497486315e+00,-1.161538867183892307e+02,6.240641251663989351e+03,2.752970729414619200e+01,-1.181772100158898411e+02,6.238405565600222872e+03,2.815320830980908795e+00
6.699010000228881836e+02,-1.195868869045960992e+02,6.244610852065541621e+03,-1.751173551397187111e+00,-1.166972474498434167e+02,6.240740586722739863e+03,2.802532859013126654e+01,-1.184645317239446740e+02,6.238315005029090571e+03,3.243435336804850522e+00
6.700009999275207520e+02,-1.200810060966738320e+02,6.244489050884055359e+03,-1.746062950190662377e+00,-1.171977046664119371e+02,6.240821658885913166e+03,2.826078611274851937e+01,-1.187825581963420518e+02,6.238503359115557942e+03,3.557266768418685388e+00
6.701009998321533203e+02,-1.205957135367780211e+02,6.244367248893718170e+03,-1.741952778705126548e+00,-1.177099233405615450e+02,6.240554589788211160e+03,2.813497824295109240e+01,-1.195119497315909030e+02,6.238039036075366312e+03,3.422151514130291616e+00
6.702009999752044678e+02,-1.211001269303960726e+02,6.244245450775861173e+03,-1.733842453660599858e+00,-1.182178826720506777e+02,6.240607923699665662e+03,2.843142635739377511e+01,-1.202549393565446962e+02,6.238425578070927259e+03,3.401755165224585653e+00
6.703009998798370361e+02,-1.216148343684633346e+02,6.244123647834486292e+03,-1.730732369075667521e+00,-1.187539782678280744e+02,6.240584724762896258e+03,2.863658034835225408e+01,-1.206955326949749860e+02,6.238337174990633685e+03,3.594967007974446460e+00
6.704010000228881836e+02,-1.221295418527914762e+02,6.244001846878881224e+03,-1.725622328595363797e+00,-1.192775161494281519e+02,6.240426836862421624e+03,2.859867424831236349e+01,-1.211984517802264918e+02,6.238306990280008904e+03,3.727698038671860559e+00
6.705009999275207520e+02,-1.226442493465765438e+02,6.243880045939930824e+03,-1.720512332225553109e+00,-1.198080698870804781e+02,6.240126553051507472e+03,2.828144844012967951e+01,-1.218731865309861178e+02,6.238063567631280421e+03,3.433034734303873847e+00
6.706009998321533203e+02,-1.231692509965400859e+02,6.243758246084132224e+03,-1.714402578317731241e+00,-1.203325265212827162e+02,6.239919101378198320e+03,2.813617988220175903e+01,-1.222519418760114149e+02,6.237764580866571123e+03,3.239035326156226802e+00
6.707009999752044678e+02,-1.236839586250862340e+02,6.243636451083407337e+03,-1.703292671582858020e+00,-1.208275743479041466e+02,6.239915315669180018e+03,2.831731400823673539e+01,-1.222747845405845055e+02,6.237699029009939295e+03,3.598894456387370155e+00
6.708009998798370361e+02,-1.242089602074005370e+02,6.243503568776643988e+03,-1.706172106007215916e+00,-1.213612751575388984e+02,6.239539108486687837e+03,2.794558299615619035e+01,-1.231567943902888373e+02,6.237358550043618379e+03,3.150854240205262613e+00
6.709010000228881836e+02,-1.247339617686993734e+02,6.243381763067760403e+03,-1.706062483882760716e+00,-1.219426039752257793e+02,6.239676651412461069e+03,2.846632149496417696e+01,-1.237497748431457012e+02,6.237581176454041270e+03,3.571334865478092979e+00
6.710009999275207520e+02,-1.252589633973817627e+02,6.243259960329716705e+03,-1.702952911385182233e+00,-1.224779864698933807e+02,6.239698390893766373e+03,2.865138803956369884e+01,-1.245556563288258758e+02,6.237364180736371964e+03,3.863209118817849230e+00
6.711009998321533203e+02,-1.257942591547948723e+02,6.243127079143733681e+03,-1.704832685759356536e+00,-1.230490489351518590e+02,6.239449413335502868e+03,2.862256572984779268e+01,-1.247260399210222204e+02,6.237257754123390441e+03,3.981920702687148150e+00
6.712009999752044678e+02,-1.263295551084373756e+02,6.243005285380807436e+03,-1.692723411684710300e+00,-1.235970882540667617e+02,6.239412783534276059e+03,2.876452785871106244e+01,-1.253135291701281631e+02,6.237274115235554746e+03,4.057135642982302670e+00
6.713009998798370361e+02,-1.268648510227566248e+02,6.242872411118990385e+03,-1.687603285773548123e+00,-1.241380845993703588e+02,6.239230683946398131e+03,2.862697266509940164e+01,-1.260841401308721288e+02,6.237333239698198668e+03,3.903416623381872341e+00
6.714010000228881836e+02,-1.274001468972767270e+02,6.242750612472324065e+03,-1.680494103480668855e+00,-1.246648513357823731e+02,6.238757298855111912e+03,2.814671971895222669e+01,-1.264485795777028443e+02,6.236653021005914525e+03,3.361923481006670045e+00
6.715009999275207520e+02,-1.279354428526546599e+02,6.242617739231909582e+03,-1.674374074983461469e+00,-1.252324099815186855e+02,6.238855190730155300e+03,2.859038465649246064e+01,-1.271558108604249355e+02,6.236943656420768093e+03,3.887252980772245792e+00
6.716009998321533203e+02,-1.284810328156878541e+02,6.242495937755839805e+03,-1.670265192624810879e+00,-1.258364057842876491e+02,6.239152216218895774e+03,2.932980724326807831e+01,-1.276118550602581081e+02,6.237238141082711081e+03,4.621554336468761903e+00
6.717009999752044678e+02,-1.290266231117884672e+02,6.242374152041980778e+03,-1.650156368221360026e+00,-1.265104040286631744e+02,6.239669112044231042e+03,3.057147096897733718e+01,-1.282955462119670074e+02,6.237887959438220605e+03,5.824639075056438742e+00
6.718009998798370361e+02,-1.295825073167956134e+02,6.242241277060225912e+03,-1.646036900163380778e+00,-1.271493426820816239e+02,6.239836480178758393e+03,3.121677747854346308e+01,-1.289037761947693070e+02,6.237728651084825287e+03,6.670821820584478701e+00
6.719010000228881836e+02,-1.301383915612195779e+02,6.242119481631007147e+03,-1.635928380991572340e+00,-1.276791088647119068e+02,6.239412242557808895e+03,3.072434666043363904e+01,-1.294582272834054493e+02,6.237523710396096249e+03,6.128301166354049201e+00
6.720009999275207520e+02,-1.306942758694601707e+02,6.241986610625568574e+03,-1.627809017629715527e+00,-1.282241919393529770e+02,6.239172493441386905e+03,3.049693007437144843e+01,-1.300836627836217758e+02,6.237271188123508182e+03,5.817900609649768739e+00
6.721009998321533203e+02,-1.312604541962446092e+02,6.241853733821219066e+03,-1.625689912706093310e+00,-1.288226981798404722e+02,6.239044388995237568e+03,3.045965545644821759e+01,-1.309156897703403502e+02,6.237059990749426106e+03,5.754910640621801576e+00
6.722009999752044678e+02,-1.318163383265230095e+02,6.241731931565747800e+03,-1.622581542587340664e+00,-1.295011398977084127e+02,6.239601097744339313e+03,3.184163916038096431e+01,-1.319013996309084860e+02,6.237725363891952838e+03,7.136265396342878375e+00
6.723009998798370361e+02,-1.323928108659606551e+02,6.241599057843298397e+03,-1.617462756971235649e+00,-1.299783887312859179e+02,6.238866247587035105e+03,3.073754500857467065e+01,-1.323525652335137011e+02,6.237421103172133371e+03,6.062053198729699943e+00
6.724010000228881836e+02,-1.329589891483366273e+02,6.241477255716480613e+03,-1.614354707813163259e+00,-1.305156492753834527e+02,6.238686605793258423e+03,3.056141763345794971e+01,-1.326850697561116021e+02,6.236678629976531738e+03,5.863481098576357908e+00
6.725009999275207520e+02,-1.335354618113673268e+02,6.241344386954775473e+03,-1.604236034520454268e+00,-1.310461623423923356e+02,6.238489960510380115e+03,3.040437308435866726e+01,-1.332062999957431657e+02,6.236514345128185596e+03,5.698960696510766866e+00
6.726009998321533203e+02,-1.341119342137205876e+02,6.241211505426010262e+03,-1.607117408259910007e+00,-1.315919907663302411e+02,6.238377632008568980e+03,3.029329593576812840e+01,-1.335626448963122357e+02,6.236838270174042918e+03,5.481280640739441878e+00
6.727009999752044678e+02,-1.346884064781266943e+02,6.241078617033181217e+03,-1.616998836788752669e+00,-1.321575340772102436e+02,6.238537885444324274e+03,3.078777733482047552e+01,-1.345111546063850483e+02,6.236735174076717158e+03,6.070347696911539970e+00
6.728009998798370361e+02,-1.352648788856371311e+02,6.240956813111640258e+03,-1.615891216001273278e+00,-1.326979530695163021e+02,6.238522512341813126e+03,3.095823264904402095e+01,-1.349907670858584652e+02,6.237095137502030411e+03,6.139153488353713328e+00
6.729010000228881836e+02,-1.358413514018385513e+02,6.240823935582223385e+03,-1.614772755255216907e+00,-1.332995463398644915e+02,6.238671735432219066e+03,3.140021788087187815e+01,-1.354360786465356341e+02,6.236879461791586436e+03,6.551225294736013893e+00
6.730009999275207520e+02,-1.364178237640700218e+02,6.240702128753327997e+03,-1.616665243894203741e+00,-1.338379471168327655e+02,6.238083292130240807e+03,3.058598310446404867e+01,-1.362415499553490008e+02,6.236464076284179100e+03,5.780549115892881673e+00
6.731009998321533203e+02,-1.370045905588420965e+02,6.240569257259740880e+03,-1.609547120795014052e+00,-1.343972171103649771e+02,6.238189061174694871e+03,3.095066577662873897e+01,-1.366052263533764517e+02,6.236574303994480942e+03,6.114835088152176468e+00
6.732009999752044678e+02,-1.375810631557844772e+02,6.240447460309669623e+03,-1.601439721920087322e+00,-1.349742409695281822e+02,6.238146708383819714e+03,3.105967600031044640e+01,-1.371619019020690757e+02,6.236268805041572705e+03,6.189404794408346788e+00
6.733009998798370361e+02,-1.381678300157183230e+02,6.240314590826523272e+03,-1.592321712615557772e+00,-1.355349375902040947e+02,6.238368736325608552e+03,3.162712977044202489e+01,-1.376101936994417656e+02,6.236502851544724763e+03,6.675497986002937978e+00
6.734010000228881836e+02,-1.387545967235471380e+02,6.240192792044899761e+03,-1.586214646564258146e+00,-1.361297907567131915e+02,6.238328771349183626e+03,3.182940194373759368e+01,-1.387898487782586017e+02,6.235917991396180696e+03,6.877738688046065363e+00
6.735009999275207520e+02,-1.393310692651699583e+02,6.240070991225040416e+03,-1.582107413903486304e+00,-1.367165980367949487e+02,6.238230814090593412e+03,3.189054501712053025e+01,-1.391958947210600854e+02,6.236892133584840849e+03,6.806234485504319309e+00
6.736009998321533203e+02,-1.399178359256391104e+02,6.239949189536093400e+03,-1.579000457358233689e+00,-1.372325071248915265e+02,6.237016244972748609e+03,3.011404125330318493e+01,-1.394431382570173810e+02,6.235531051124138685e+03,5.065901681159630243e+00
6.737009999752044678e+02,-1.405046025538428012e+02,6.239827385902302012e+03,-1.577893554863749159e+00,-1.378333553980562556e+02,6.236402636137852824e+03,2.935977456864338819e+01,-1.401657540510866511e+02,6.235085743394742167e+03,4.323717096414384287e+00
6.738009998798370361e+02,-1.410913692797321346e+02,6.239705586226174091e+03,-1.572786717884355312e+00,-1.384325821532306691e+02,6.236446986018529969e+03,2.958950462426264494e+01,-1.406706173552570363e+02,6.235228142320028383e+03,4.502161169901683024e+00
6.739010000228881836e+02,-1.416781360145308781e+02,6.239583786569328367e+03,-1.567679931397378823e+00,-1.390211166459049537e+02,6.235908831306545835e+03,2.890849667208203755e+01,-1.412314108925785376e+02,6.234438065477459531e+03,3.948690706658453564e+00
6.740009999275207520e+02,-1.422649028400066982e+02,6.239450912322537988e+03,-1.563562314055616298e+00,-1.396237823398637374e+02,6.236328030950250650e+03,2.975553082087299117e+01,-1.419218999774980148e+02,6.234892645603837991e+03,4.797532306697576132e+00
6.741009998321533203e+02,-1.428619637497380381e+02,6.239329113789207440e+03,-1.557455872936316155e+00,-1.401577475652626390e+02,6.235713809573756407e+03,2.888573106390413159e+01,-1.425165148363045091e+02,6.234302419388400267e+03,3.957941375793780026e+00
6.742009999752044678e+02,-1.434487304941493448e+02,6.239207313216016701e+03,-1.553349256368619535e+00,-1.406894751923638296e+02,6.235041417854383326e+03,2.788900852849519651e+01,-1.428613013165551138e+02,6.233555553691938258e+03,2.862375027442340070e+00
6.743009998798370361e+02,-1.440457914269752564e+02,6.239085514728458293e+03,-1.547242931287655665e+00,-1.412880015530969331e+02,6.235281148232014857e+03,2.847853719516297133e+01,-1.434969866433526704e+02,6.233464410699399195e+03,3.570545070605476212e+00
6.744010000228881836e+02,-1.446428523452607351e+02,6.238963715279253847e+03,-1.542136664900681353e+00,-1.436132298936917095e+02,6.238690985282540169e+03,3.194012242525377587e+01,-1.458378392686917095e+02,6.235744894584297981e+03,6.012280523474601068e+00
6.745009999275207520e+02,-1.452399134018124869e+02,6.238830843207008911e+03,-1.536019567177845602e+00,-1.447286737051308592e+02,6.238604315754332674e+03,2.277988983650720911e+01,-1.468669805612862547e+02,6.235981001373686922e+03,-3.421872601313225459e+00
6.746009998321533203e+02,-1.458369744096513614e+02,6.238709046754862356e+03,-1.527913417748095526e+00,-1.453320644232363748e+02,6.238685026795634258e+03,2.329183382762357724e+01,-1.474394913050265359e+02,6.236299985797175395e+03,-2.636634876600055577e+00
6.747009999752044678e+02,-1.464340353381037403e+02,6.238587246391433837e+03,-1.523807323989331053e+00,-1.459447033822006006e+02,6.238719210418554212e+03,2.360669069343703086e+01,-1.482706985890334863e+02,6.236468517574163343e+03,-2.669464063108989649e+00
6.748009998798370361e+02,-1.470413906064230787e+02,6.238454376451249118e+03,-1.515690640271259326e+00,-1.462374434173632380e+02,6.238863696337127294e+03,2.355285200037906179e+01,-1.488768958747912166e+02,6.236505174398803319e+03,-2.916661892748379614e+00
6.749010000228881836e+02,-1.476487458749362531e+02,6.238332584098250663e+03,-1.503584906032301660e+00,-1.462510842103732784e+02,6.238678613653172761e+03,2.232986328439483259e+01,-1.483201807756198605e+02,6.236042049636830598e+03,-3.614637161924747488e+00
6.750009999275207520e+02,-1.482561010366608798e+02,6.238210786852490855e+03,-1.496479230661861948e+00,-1.467617700653551083e+02,6.238249317692345358e+03,2.165039039031898938e+01,-1.489626865940568905e+02,6.235493847893303609e+03,-4.410191055374980351e+00
6.751009998321533203e+02,-1.488634561872001996e+02,6.238088988647422411e+03,-1.490373613549309084e+00,-1.475317837168183814e+02,6.238033579473498321e+03,2.176388486867926986e+01,-1.495102751423326026e+02,6.235330919389727569e+03,-4.316522035541311197e+00
6.752009999752044678e+02,-1.494708114666500478e+02,6.237967195380860176e+03,-1.479268060874801449e+00,-1.482751579637186978e+02,6.237117236270954891e+03,2.060777741629635784e+01,-1.503845234269755338e+02,6.234722358837178035e+03,-5.283373296670561103e+00
6.753009998798370361e+02,-1.500884609262011509e+02,6.237834325658192938e+03,-1.471151921244199912e+00,-1.488493492685605588e+02,6.237305557948003297e+03,2.116822097722524632e+01,-1.510343570791532102e+02,6.234865848761449342e+03,-4.830689688286838646e+00
6.754010000228881836e+02,-1.506958160145512693e+02,6.237712523591312674e+03,-1.469046483597594488e+00,-1.493576986014177237e+02,6.236967658223938088e+03,2.063288923530035390e+01,-1.516334344565202628e+02,6.234672259273361306e+03,-5.604760443883606058e+00
6.755009999275207520e+02,-1.513134654261151582e+02,6.237579650967909402e+03,-1.463930467018144554e+00,-1.503136597857602510e+02,6.236500725682175471e+03,2.063262867266348621e+01,-1.524878815398343477e+02,6.234385316784775569e+03,-5.607449776585781365e+00
6.756009998321533203e+02,-1.519311147899450134e+02,6.237457853965077447e+03,-1.456825402325193863e+00,-1.510481341392847980e+02,6.236946016537746800e+03,2.187481289958122943e+01,-1.530054154903742756e+02,6.234156800496181859e+03,-3.878075779923165101e+00
6.757009999752044678e+02,-1.525487644976858519e+02,6.237336070749602186e+03,-1.435720401229445997e+00,-1.499218172032186658e+02,6.235963782569455361e+03,2.882073909563860070e+01,-1.528392852742025525e+02,6.233527451535748696e+03,3.124254291485158319e+00
6.758009998798370361e+02,-1.531664139558710076e+02,6.237214276743663504e+03,-1.425615459206710511e+00,-1.506364380889425547e+02,6.235866963305148602e+03,2.887474613831500392e+01,-1.524835853152761729e+02,6.233101249851855755e+03,3.387986237268250989e+00
6.759010000228881836e+02,-1.537943575963740841e+02,6.237081406286233687e+03,-1.418499942654307233e+00,-1.512319100561431924e+02,6.235906793147344615e+03,2.906249898745636528e+01,-1.531885259809783975e+02,6.233234954148550059e+03,3.698379457732244191e+00
6.760009999275207520e+02,-1.544223010674922989e+02,6.236959606535007879e+03,-1.414395373386923893e+00,-1.520662334837760454e+02,6.235903537157641040e+03,2.936653568634210387e+01,-1.534365898051108843e+02,6.233075807932482348e+03,3.785644792405946646e+00
6.761009998321533203e+02,-1.550502443918963991e+02,6.236826722365735804e+03,-1.421279976609639562e+00,-1.522724651114768903e+02,6.235534275458112461e+03,2.844734110661102022e+01,-1.545720328109092634e+02,6.232672377274289829e+03,3.310063503461606160e+00
6.762009999752044678e+02,-1.556781879309902479e+02,6.236704924630792448e+03,-1.415175537764753244e+00,-1.531224194150719313e+02,6.235310317285983729e+03,2.831095287567359264e+01,-1.554984970670494704e+02,6.232672623880832361e+03,3.041650269090951042e+00
6.763009998798370361e+02,-1.563061315694291125e+02,6.236572052307648846e+03,-1.410060275974046817e+00,-1.537883012484987830e+02,6.234971322254512415e+03,2.781317988393084306e+01,-1.570139546584566688e+02,6.232318021492335902e+03,2.382091436360042280e+00
6.764010000228881836e+02,-1.569443692797912036e+02,6.236439177166123045e+03,-1.407945333540737920e+00,-1.545355139401576707e+02,6.234923750078102785e+03,2.805207590435566090e+01,-1.577883067753932664e+02,6.232358120118996339e+03,2.414469045148507576e+00
6.765009999275207520e+02,-1.575826070119745737e+02,6.236317380594691713e+03,-1.400841338414011261e+00,-1.552960232085865755e+02,6.234680720430895235e+03,2.799168791448073534e+01,-1.586369136161488314e+02,6.232021650415941622e+03,2.435371061911155266e+00
6.766009998321533203e+02,-1.582208448447405544e+02,6.236184509437051020e+03,-1.394726530061234371e+00,-1.559515841451204778e+02,6.234857817201004764e+03,2.885879511461826041e+01,-1.582722189870394232e+02,6.232307660846100589e+03,3.533691593271214515e+00
6.767009999752044678e+02,-1.588590827008177939e+02,6.236062716849982280e+03,-1.383622675062724738e+00,-1.566521111239042057e+02,6.234873426332576855e+03,2.927470274944153061e+01,-1.588576873053159488e+02,6.232584294691188916e+03,3.818110428045656590e+00
6.768009998798370361e+02,-1.595076148666012159e+02,6.235929852730007951e+03,-1.370508256708035333e+00,-1.573052779933790362e+02,6.234577379444606777e+03,2.882393747767355308e+01,-1.596125554344038164e+02,6.231999685266979213e+03,3.610518278683684912e+00
6.769010000228881836e+02,-1.601458527468014381e+02,6.235808060193469828e+03,-1.359404531746349676e+00,-1.576037100586552242e+02,6.234202572187912665e+03,2.794719388396379145e+01,-1.597688602242130855e+02,6.231622815451157294e+03,2.772513174124924262e+00
6.770009999275207520e+02,-1.608046787987032076e+02,6.235675185422982395e+03,-1.357290506189201551e+00,-1.580196851280292094e+02,6.234066830163663326e+03,2.779094697781920331e+01,-1.604834733989795268e+02,6.231441763644879757e+03,2.686134832586049015e+00
6.771009998321533203e+02,-1.614532106599045846e+02,6.235553386168705401e+03,-1.353187176656319934e+00,-1.585335580406050440e+02,6.233770411183543729e+03,2.729433753622515724e+01,-1.613365894851546045e+02,6.231163995434947537e+03,2.136837507614927745e+00
6.772009999752044678e+02,-1.621017427254849963e+02,6.235420516258628595e+03,-1.346073030792467762e+00,-1.592143586217047186e+02,6.233875713866182195e+03,2.783874229736238703e+01,-1.628126197396398993e+02,6.231520356457658636e+03,2.439379256438314769e+00
6.773009998798370361e+02,-1.627605689645881739e+02,6.235287647467201168e+03,-1.337959217260959122e+00,-1.620211807969907341e+02,6.230706796806793136e+03,2.451032117340355398e+01,-1.660282236818173942e+02,6.229878721099834365e+03,-2.260770526196665742e+00
6.774010000228881836e+02,-1.634193952020627876e+02,6.235165856263649403e+03,-1.325856359770114068e+00,-1.626135342838298357e+02,6.231034462600720872e+03,2.503986039378651185e+01,-1.665013416530620134e+02,6.230340502410901536e+03,-1.787826631283678580e+00
6.775009999275207520e+02,-1.640782215185357700e+02,6.235032989493527566e+03,-1.315742691302148160e+00,-1.632225895775970912e+02,6.231671517747870894e+03,2.600445199602836510e+01,-1.670379494084534144e+02,6.230770864206782790e+03,-6.904525697827921249e-01
6.776009998321533203e+02,-1.647473416851813681e+02,6.234911189610646943e+03,-1.312640236515107972e+00,-1.636863593670778982e+02,6.231528854293609584e+03,2.581812370400302825e+01,-1.673003275010042898e+02,6.230011292261863673e+03,-4.014283360970694048e-01
6.777009999752044678e+02,-1.647473416851813681e+02,6.234911189610646943e+03,-1.312640236515107972e+00,-1.642245606710280299e+02,6.231450248298430779e+03,2.577305574720912773e+01,-1.680351404477919459e+02,6.230567458567405083e+03,-8.874860256332794961e-01
6.778009998798370361e+02,-1.660752881132733592e+02,6.234656519139087322e+03,-1.303424396538957808e+00,-1.646650812980528826e+02,6.231782670197821972e+03,2.620150507511698379e+01,-1.684157104846831317e+02,6.231086799381114361e+03,-6.298543113271080074e-01
6.779010000228881836e+02,-1.667547025796810658e+02,6.234534724367173112e+03,-1.295322428638428391e+00,-1.654202983977232861e+02,6.231521630813605952e+03,2.606334829136585540e+01,-1.693954318167601514e+02,6.230363611509330440e+03,-5.251889248206680350e-01
6.780009999275207520e+02,-1.674238229895014456e+02,6.234401853916786422e+03,-1.289209382925037062e+00,-1.658699489553799822e+02,6.232116972231141517e+03,2.677667116179145523e+01,-1.698147834261288835e+02,6.231314420544377754e+03,3.815793051398941316e-02
6.781009998321533203e+02,-1.681032374295689351e+02,6.234280057238711379e+03,-1.283107564232068398e+00,-1.692259656460483939e+02,6.238574714407612191e+03,1.416528255578805329e+01,-1.720687312157352835e+02,6.236153475031544076e+03,-1.222709434393118499e+01
6.782009999752044678e+02,-1.687929461486243099e+02,6.234158265613063122e+03,-1.272006095168762840e+00,-1.698043249428951640e+02,6.238388126571724570e+03,1.387795217004577353e+01,-1.726890469372951884e+02,6.235986568410942709e+03,-1.260962550672729776e+01
6.783009998798370361e+02,-1.694723603880383962e+02,6.234025382590023582e+03,-1.278893539208183938e+00,-1.690554304189000732e+02,6.237491677284780963e+03,1.488514990716748798e+01,-1.724405412740026122e+02,6.235291322470251544e+03,-1.195815067381090557e+01
6.784010000228881836e+02,-1.701620687699016798e+02,6.233914655813110585e+03,-1.276803098212894838e+00,-1.699672251170596837e+02,6.237495640150065810e+03,1.583064099038438144e+01,-1.730512071078738927e+02,6.234022340408320815e+03,-1.002687672888441739e+01
6.785009999275207520e+02,-1.708517773812295673e+02,6.233781780823722329e+03,-1.275690972832308034e+00,-1.704074506000093834e+02,6.237145544714082462e+03,1.480126261497753148e+01,-1.730353926852754967e+02,6.233471212810624820e+03,-1.099809599136096949e+01
6.786009998321533203e+02,-1.715517801526982566e+02,6.233659984523115781e+03,-1.269590086628795689e+00,-1.713228603768887979e+02,6.237121790881717970e+03,1.569063794504018006e+01,-1.739240192342343789e+02,6.233609650130832961e+03,-1.009000742544321838e+01
6.787009999752044678e+02,-1.722517831237332757e+02,6.233538195130020540e+03,-1.256489278035587631e+00,-1.717652242318011986e+02,6.236798769036512567e+03,1.458757057156708470e+01,-1.741023845806934105e+02,6.233441653529386713e+03,-1.122708997759673366e+01
6.788009998798370361e+02,-1.729517858504565311e+02,6.233427474486390565e+03,-1.248399428449829429e+00,-1.729416966079962776e+02,6.236982323333561908e+03,1.658936289510529605e+01,-1.758283712505591438e+02,6.234021707698643695e+03,-9.276728117849415867e+00
6.789010000228881836e+02,-1.736517886306905893e+02,6.233305677295689748e+03,-1.243298777131712995e+00,-1.739457805036294076e+02,6.237050069281285687e+03,1.796591278195182895e+01,-1.765726752160775277e+02,6.233518275448506756e+03,-7.964846171142653475e+00
6.790009999275207520e+02,-1.743620853812342375e+02,6.233194951919975210e+03,-1.240209364350903343e+00,-1.763218864244665838e+02,6.237865506703890787e+03,1.678954363100592673e+01,-1.790151382726874090e+02,6.234522846276797281e+03,-8.912596461843804718e+00
6.791009998321533203e+02,-1.750620882942090475e+02,6.233073158722578228e+03,-1.231108873652374314e+00,-1.771323853375090494e+02,6.236273025231805150e+03,2.920750138297989906e+01,-1.816442104221953286e+02,6.233859609084573094e+03,2.936560602340250625e+00
6.792009999752044678e+02,-1.757620909861551581e+02,6.232962435258311416e+03,-1.226019339175309142e+00,-1.780077418445389412e+02,6.236247925894380387e+03,2.961120299861704552e+01,-1.820935734866898201e+02,6.234151173966050919e+03,3.216167970159403922e+00
6.793009998798370361e+02,-1.764620937154104467e+02,6.232851712806947035e+03,-1.219929883916847757e+00,-1.787757787938068077e+02,6.236183047785160852e+03,2.972945696474243960e+01,-1.831895089383075401e+02,6.233302908672688318e+03,3.431998077642219869e+00
