time_s,gnss_2d,gnss_3d,pinn_2d,pinn_3d,vel_err,pred_sigma_3d
6.624010000228881836e+02,8.734282018022916816e+00,4.664854521763179207e+01,8.791472776357862173e+00,1.786458579358255960e+01,6.197960715030607304e+00,3.433699417114257812e+01
6.625009999275207520e+02,8.548584242192999838e+00,4.590317763880662483e+01,8.077813774491581000e+00,1.751417534585528912e+01,6.212429998628951289e+00,3.451415252685546875e+01
6.626009998321533203e+02,8.478128020131341813e+00,4.550967972463950417e+01,8.264017526726870955e+00,1.620566005610022131e+01,6.249272401446127390e+00,3.415415573120117188e+01
6.627009999752044678e+02,7.967670130603323742e+00,4.284463217917344480e+01,7.341191045580111485e+00,1.479743289945189311e+01,6.196359316749055601e+00,3.422491073608398438e+01
6.628009998798370361e+02,7.816207686037061286e+00,4.207467026168945523e+01,7.813676381850996222e+00,1.384733787599316024e+01,6.204453905143132886e+00,3.422665786743164062e+01
6.629010000228881836e+02,7.755742234020218007e+00,4.158476861880247810e+01,7.483463968133237998e+00,1.421029952721424294e+01,6.248590435283868594e+00,3.441144943237304688e+01
6.630009999275207520e+02,7.693573612477320189e+00,4.123150461689487400e+01,8.479792790334442998e+00,1.316753894082233600e+01,6.238523868825100571e+00,3.395396804809570312e+01
6.631009998321533203e+02,7.618197664693830973e+00,4.082874831411515260e+01,6.626034413725087724e+00,1.332742596556156123e+01,6.242318717380358706e+00,3.427257919311523438e+01
6.632009999752044678e+02,7.758102629878182555e+00,4.150551183523790399e+01,8.038280898483955994e+00,1.295573111449414405e+01,6.207995701385589093e+00,3.365007781982421875e+01
6.633009998798370361e+02,1.007536214530518137e+01,4.060230167586477990e+01,1.064873185865136129e+01,1.427250412638395893e+01,6.234204321718459951e+00,3.495489883422851562e+01
6.634010000228881836e+02,9.907751676258753193e+00,4.017902005723887271e+01,1.102588206612199606e+01,1.231218942423045348e+01,6.244273663151519216e+00,3.427631378173828125e+01
6.635009999275207520e+02,9.794431532738780533e+00,3.980941495316598377e+01,1.081278318336970301e+01,1.179766303721458875e+01,6.222433237187013688e+00,3.438513565063476562e+01
6.636009998321533203e+02,9.834261174204778300e+00,4.000166484731560956e+01,9.571384556573669045e+00,9.683658594577929435e+00,6.196811991438345046e+00,3.328437042236328125e+01
6.637009999752044678e+02,9.857038947676889151e+00,4.027928703145466471e+01,8.916826457471332290e+00,9.220323602022197917e+00,6.111757530190816468e+00,3.269028472900390625e+01
6.638009998798370361e+02,9.836804013863117646e+00,4.029206315603227040e+01,1.037019811491940580e+01,1.042009669146752948e+01,6.090731637523179920e+00,3.316768646240234375e+01
6.639010000228881836e+02,9.884982202606169110e+00,4.024406989234793741e+01,1.198996715766783794e+01,1.321713709590640562e+01,6.073284069377347549e+00,3.407923507690429688e+01
6.640009999275207520e+02,9.802772053310965461e+00,4.023561309392711394e+01,9.266735629640379557e+00,1.375041991824991960e+01,6.048052520644229268e+00,3.508408737182617188e+01
6.641009998321533203e+02,1.863453111372745497e+00,3.022586569317162741e+01,4.898648344260343457e+00,6.526727554853101410e+00,6.077188600282199538e+00,3.570525741577148438e+01
6.642009999752044678e+02,2.491382306763688437e+00,3.145814795349251725e+01,4.756299472663015671e+00,7.203097888547445038e+00,6.010076918294550374e+00,3.553477096557617188e+01
6.643009998798370361e+02,2.979702026670228765e+00,3.253392304044021444e+01,5.291402217464019841e+00,8.026902331691783132e+00,6.026154883492297998e+00,3.530381393432617188e+01
6.644010000228881836e+02,2.668257326675290475e+00,3.176476385208363951e+01,5.088570890199963337e+00,7.681711150469571869e+00,5.982366590596136291e+00,3.552818679809570312e+01
6.645009999275207520e+02,2.744461811310690447e+00,3.197865845876576074e+01,5.143589043073047762e+00,7.780003050776719498e+00,5.923104901316165183e+00,3.546592712402343750e+01
6.646009998321533203e+02,2.791093627853438175e+00,3.213298326066213662e+01,4.884114893516982470e+00,7.558004532588591395e+00,5.901755540492779062e+00,3.541680526733398438e+01
6.647009999752044678e+02,2.001553802194534715e+00,3.049819623651147538e+01,4.474694574581323359e+00,6.544318393016321345e+00,5.903558402708600994e+00,3.572565460205078125e+01
6.648009998798370361e+02,1.841007109599595237e+00,3.013520528420360733e+01,4.456500097052681575e+00,6.214491417158567899e+00,5.824721830752402241e+00,3.575357437133789062e+01
6.649010000228881836e+02,8.592804964744365392e+00,3.505063567413682790e+01,7.972311991477548432e+00,1.122656322753008418e+01,5.882458462877891314e+00,3.569664001464843750e+01
6.650009999275207520e+02,8.419435332797791105e+00,3.443014351255410332e+01,7.540620587631330807e+00,1.065415065865153288e+01,5.806330435977796967e+00,3.549426651000976562e+01
6.651009998321533203e+02,8.130942012525469664e+00,3.338162910013662099e+01,7.223901342332061937e+00,9.743054087667086804e+00,5.771204224290651830e+00,3.538438415527343750e+01
6.652009999752044678e+02,8.066009348241244936e+00,3.313842689169097611e+01,7.099628055514229708e+00,9.548401105308501613e+00,5.780546547426776982e+00,3.553144073486328125e+01
6.653009998798370361e+02,8.122739002525639407e+00,3.311758192447498317e+01,7.173398807951913980e+00,9.532722466177226295e+00,5.724540738723222333e+00,3.560263442993164062e+01
6.654010000228881836e+02,8.132931970925611154e+00,3.298383616236512239e+01,7.099230933832028079e+00,9.419001180192754674e+00,5.682488192721720566e+00,3.552411651611328125e+01
6.655009999275207520e+02,8.137707321086928403e+00,3.269412906583473699e+01,7.070809522771243749e+00,9.073729314420747372e+00,5.689221553447286972e+00,3.543932723999023438e+01
6.656009998321533203e+02,7.893032111933605321e+00,3.176540105589911889e+01,7.063439619726439744e+00,8.561003330916461707e+00,5.669262419198450864e+00,3.560514450073242188e+01
6.657009999752044678e+02,6.897600671452649657e+00,2.250704364495705789e+01,1.704876624738569157e+00,4.906143711456533829e+00,5.590577790903980215e+00,3.546853256225585938e+01
6.658009998798370361e+02,6.840063163551565850e+00,2.239886107010028482e+01,3.644252707313106132e+00,6.388598100034704075e+00,5.620851685051010627e+00,3.532265472412109375e+01
6.659010000228881836e+02,6.663650825003109013e+00,2.192093530542837954e+01,2.962253771747760833e+00,6.308890193270390689e+00,5.602449695994947021e+00,3.519728851318359375e+01
6.660009999275207520e+02,6.465739090228822761e+00,2.137264605682497987e+01,3.089458035173083594e+00,6.462061446355007455e+00,5.540248829498155558e+00,3.543717956542968750e+01
6.661009998321533203e+02,3.981242274070928122e+00,3.158536316385378484e+01,4.852896050684853968e+00,8.288021362281696724e+00,5.556098082401135230e+00,3.657391738891601562e+01
6.662009999752044678e+02,5.985025892040394702e+00,2.008229292196842408e+01,1.962374669846773667e+00,7.044251388731845864e+00,5.501933797698582040e+00,3.570236968994140625e+01
6.663009998798370361e+02,5.827735481362743997e+00,1.963530604440878946e+01,2.980916243270760102e+00,7.609773093746291295e+00,5.452115475508486853e+00,3.571039962768554688e+01
6.664010000228881836e+02,5.746108313753860664e+00,1.927754592728938121e+01,3.045811162408471606e+00,7.948237101952457806e+00,5.451865332274091536e+00,3.569694137573242188e+01
6.665009999275207520e+02,5.691265271601340103e+00,1.865981375779583473e+01,2.581789912783013285e+00,8.150756117348016971e+00,5.455429857792928772e+00,3.556761550903320312e+01
6.666009998321533203e+02,4.529927012941414866e+00,3.020122440224169580e+01,6.212751035919210629e+00,8.400088300675477626e+00,5.396534116112582602e+00,3.648844146728515625e+01
6.667009999752044678e+02,4.523719713220009098e+00,3.014441517918741198e+01,5.384872386017677925e+00,7.317699013316475209e+00,5.401512299877424539e+00,3.645866775512695312e+01
6.668009998798370361e+02,5.182885915507268848e+00,2.895679923143360313e+01,6.079294032479745091e+00,7.088759976093226278e+00,5.356481883231289487e+00,3.643030166625976562e+01
6.669010000228881836e+02,4.942972180991073827e+00,2.947563524214559649e+01,5.959883702876950906e+00,7.294054984313528500e+00,5.320943200574501653e+00,3.646307373046875000e+01
6.670009999275207520e+02,5.604570758726614699e+00,2.829359872536976539e+01,6.344201270565330120e+00,6.874898769733078119e+00,5.316140241693670276e+00,3.630261993408203125e+01
6.671009998321533203e+02,5.950190422280477343e+00,2.777324989306628211e+01,6.914170747730363331e+00,7.245104591491354107e+00,5.282828671025326273e+00,3.638010025024414062e+01
6.672009999752044678e+02,5.992926601058656821e+00,2.771848990566639159e+01,7.101292299170794742e+00,7.437478158663021865e+00,5.266289269603325884e+00,3.646043395996093750e+01
6.673009998798370361e+02,5.568327463607792183e+00,2.845346833941626130e+01,6.903258473591239230e+00,7.558198808555975035e+00,5.213524464999937713e+00,3.640651702880859375e+01
6.674010000228881836e+02,5.541153760840479947e+00,2.844101218458326485e+01,6.715434045001154040e+00,7.427258198809782996e+00,5.222755856935437535e+00,3.634588623046875000e+01
6.675009999275207520e+02,5.022488372829458037e+00,2.928177151863390648e+01,5.680417719594538006e+00,6.950668368948296205e+00,5.174388152057480816e+00,3.648174667358398438e+01
6.676009998321533203e+02,5.111316405309315414e+00,2.918972374400787118e+01,6.072214816720960862e+00,7.233362230208116195e+00,5.182470832702741781e+00,3.648022460937500000e+01
6.677009999752044678e+02,5.420775550762535921e+00,2.862703064531425312e+01,6.539133013527979266e+00,7.399229659111279389e+00,5.158020026946283032e+00,3.654922485351562500e+01
6.678009998798370361e+02,5.743870902048479721e+00,2.805886412951901221e+01,6.849993736587896898e+00,7.439518516241210300e+00,5.125355385048205648e+00,3.651663970947265625e+01
6.679010000228881836e+02,5.693623933289931216e+00,2.808130746201786465e+01,6.806325318797345147e+00,7.375653129205488767e+00,5.095343642087616587e+00,3.652702713012695312e+01
6.680009999275207520e+02,5.591404877069784618e+00,2.827612701114586358e+01,6.709759607920942948e+00,7.370587871616199216e+00,5.005509642839200524e+00,3.647867202758789062e+01
6.681009998321533203e+02,5.599169171214897212e+00,2.830512844070685574e+01,6.804843998529281457e+00,7.582304813881392214e+00,5.084863822557183610e+00,3.667751693725585938e+01
6.682009999752044678e+02,5.133075099079474235e+00,2.908891697384917663e+01,6.827378333879083883e+00,8.005208378303272809e+00,5.033580414280644177e+00,3.652009582519531250e+01
6.683009998798370361e+02,5.234066385877318872e+00,2.907984378949109683e+01,6.023304192857016126e+00,7.145513251717784620e+00,4.971208022942368743e+00,3.651785659790039062e+01
6.684010000228881836e+02,4.931835615685520757e+00,2.968667594560935186e+01,5.462917437037348556e+00,7.041457318680095057e+00,4.963032500467956076e+00,3.653795242309570312e+01
6.685009999275207520e+02,5.023011096103991768e+00,2.960036678686508438e+01,6.728520067524015325e+00,8.290440277652793455e+00,4.957232515124017524e+00,3.672257614135742188e+01
6.686009998321533203e+02,5.019422245887722234e+00,2.970231417637909388e+01,6.158730384488662501e+00,7.729884088560778466e+00,4.894000426445982654e+00,3.654184722900390625e+01
6.687009999752044678e+02,4.935084248588441191e+00,2.988844675161237774e+01,5.981521069444556638e+00,7.643694941567996892e+00,4.905040500928611102e+00,3.642740249633789062e+01
6.688009998798370361e+02,7.127174392252003665e-01,3.569349385550874132e+01,3.512648358579359087e+00,8.789051060225702372e+00,4.911630210293608023e+00,3.525483703613281250e+01
6.689010000228881836e+02,1.088223263495741167e+00,3.599189703759684988e+01,3.761193806752912039e+00,9.403460083997789098e+00,4.859751927359982737e+00,3.526078414916992188e+01
6.690009999275207520e+02,5.430731884957585187e+00,2.911269631260829271e+01,6.940398865313047061e+00,7.951380561362910271e+00,4.804228103479538881e+00,3.640588760375976562e+01
6.691009998321533203e+02,1.497297856360143564e+00,3.576133986106604112e+01,4.786736671818696998e+00,7.962419156399206166e+00,4.831166435660975367e+00,3.499165344238281250e+01
6.692009999752044678e+02,4.904125805095092439e+00,3.005583358509060332e+01,6.628899479166809883e+00,8.233777644672377605e+00,4.797643210892756471e+00,3.639925003051757812e+01
6.693009998798370361e+02,4.760541791572229009e+00,3.030270607407827654e+01,5.904697190826871278e+00,7.823658287608100004e+00,4.768654920798518049e+00,3.649671554565429688e+01
6.694010000228881836e+02,5.199294602575808000e+00,2.948823163711857731e+01,6.024315890248660210e+00,7.346979902614374502e+00,4.741203561550849876e+00,3.648641967773437500e+01
6.695009999275207520e+02,4.978361311200629302e+00,2.988005688619113442e+01,6.062873341926614756e+00,7.693210490108034705e+00,4.712546794581165877e+00,3.650549316406250000e+01
6.696009998321533203e+02,4.782759553589085222e+00,3.016934061303898673e+01,5.423043514444251478e+00,7.252476458015090444e+00,4.735268996029043720e+00,3.639810180664062500e+01
6.697009999752044678e+02,4.809858017803427366e+00,3.011705702024632814e+01,5.914917704972904033e+00,7.643347014945934603e+00,4.689257524158177759e+00,3.641286468505859375e+01
6.698009998798370361e+02,5.055301025157763917e+00,2.971704233738666900e+01,6.395984169614424175e+00,7.859349566752167782e+00,4.739117926785976209e+00,3.649704360961914062e+01
6.699010000228881836e+02,4.853853001822842295e+00,3.016569325884258390e+01,6.399958209756782423e+00,8.114400101671440879e+00,4.787363454963652565e+00,3.644908905029296875e+01
6.700009999275207520e+02,4.688701712958280865e+00,3.036732095348244442e+01,6.130025259141284266e+00,8.101838000883402557e+00,4.866296457716308588e+00,3.647911453247070312e+01
6.701009998321533203e+02,4.805463759888072062e+00,3.025715058931019641e+01,6.425367325081894343e+00,8.239465674308386056e+00,4.958306361132857276e+00,3.643640136718750000e+01
6.702009999752044678e+02,4.664663200824902489e+00,3.052019622541742550e+01,5.885936475716230021e+00,7.807664391584276942e+00,4.925882776097256333e+00,3.629693222045898438e+01
6.703009998798370361e+02,4.574297140100647141e+00,3.070638623826055280e+01,5.864232426420290523e+00,7.917793719530930474e+00,5.010539840823539315e+00,3.632992172241210938e+01
6.704010000228881836e+02,4.596989644360966132e+00,3.066720903692855771e+01,5.775780282133185395e+00,7.939585848159866011e+00,5.040517105272788179e+00,3.641291427612304688e+01
6.705009999275207520e+02,4.728466640361602913e+00,3.036857377250149881e+01,5.872401689150096082e+00,7.809289669392087241e+00,5.075467428133364933e+00,3.647402191162109375e+01
6.706009998321533203e+02,4.797469116434809777e+00,3.022984139974749951e+01,6.068284492570010791e+00,7.829561023428709632e+00,5.084310079422216688e+00,3.640708160400390625e+01
6.707009999752044678e+02,4.714851609308309932e+00,3.038490752551987129e+01,6.107454015126242197e+00,8.084054725282058484e+00,5.142971980625618222e+00,3.641525650024414062e+01
6.708009998798370361e+02,4.905276245445032046e+00,3.005083752863693292e+01,6.239169335837761565e+00,7.903101482588612114e+00,5.191385955193165813e+00,3.642276000976562500e+01
6.709010000228881836e+02,4.663014574710855342e+00,3.052691084398129107e+01,5.888622288571423447e+00,7.903565761952790147e+00,5.222994930218318288e+00,3.637229156494140625e+01
6.710009999275207520e+02,4.542638483088278001e+00,3.068883549574311687e+01,5.943028859736885217e+00,8.138612755223842754e+00,5.247780637698489237e+00,3.642583465576171875e+01
6.711009998321533203e+02,4.613573615869398736e+00,3.067266697902280725e+01,5.971263836375725553e+00,8.241919230836295185e+00,5.325115073863488924e+00,3.652899169921875000e+01
6.712009999752044678e+02,4.537835726474920506e+00,3.078987820007767340e+01,5.826122351190726967e+00,8.181656256717625197e+00,5.339279263173634327e+00,3.650801467895507812e+01
6.713009998798370361e+02,4.573712553551534832e+00,3.065405270120901093e+01,5.599379303755137371e+00,7.908946399876695565e+00,5.384989894841711866e+00,3.647909164428710938e+01
6.714010000228881836e+02,4.864862765695741942e+00,3.021739697365180533e+01,6.176308532351757030e+00,7.969446476368157839e+00,5.473267566312257415e+00,3.643167495727539062e+01
6.715009999275207520e+02,4.657401836239451143e+00,3.061729542276628635e+01,5.732827661069817893e+00,7.983403865869324711e+00,5.438738446851175468e+00,3.654188919067382812e+01
6.716009998321533203e+02,4.287507226347250011e+00,3.129183626574957344e+01,5.335281043678639534e+00,8.245416231119252259e+00,5.546978323528981569e+00,3.653883743286132812e+01
6.717009999752044678e+02,3.718116002882047688e+00,3.243272834839889640e+01,4.552651758360792833e+00,8.748312090513957529e+00,5.586941785330955312e+00,3.659624099731445312e+01
6.718009998798370361e+02,3.444289454869779998e+00,3.304039810701542024e+01,4.571498119669318960e+00,9.486548797856787729e+00,5.597345891629613490e+00,3.663187789916992188e+01
6.719010000228881836e+02,3.681555166024647274e+00,3.256631105202909993e+01,4.653407486462323384e+00,9.048038304450003011e+00,5.646406269594506533e+00,3.665627670288085938e+01
6.720009999275207520e+02,3.768645670692074123e+00,3.234222366933362736e+01,4.762075018151417538e+00,8.834401481982064652e+00,5.701345465583977479e+00,3.659166336059570312e+01
6.721009998321533203e+02,3.743879611648698980e+00,3.230022384140230685e+01,4.813375590536006499e+00,8.807502464550477583e+00,5.677128599781219975e+00,3.648836898803710938e+01
6.722009999752044678e+02,3.169412534550996252e+00,3.361182327390498159e+01,4.016079510537984731e+00,9.632093211113767595e+00,5.705482468246054317e+00,3.655286026000976562e+01
6.723009998798370361e+02,3.670953560110187475e+00,3.255985586039444968e+01,4.185702389255929745e+00,8.742533400489776341e+00,5.652776997792339664e+00,3.661330413818359375e+01
6.724010000228881836e+02,3.733439178801762903e+00,3.238885552911758481e+01,4.813788217712631656e+00,8.889312075052661299e+00,5.602925860910051625e+00,3.653990554809570312e+01
6.725009999275207520e+02,3.811618576197734587e+00,3.223190065599432330e+01,4.848420497792711892e+00,8.762096441799982927e+00,5.598673389786932297e+00,3.658506011962890625e+01
6.726009998321533203e+02,3.816171344388940678e+00,3.212502645981754767e+01,4.414531250176651156e+00,8.346993006029201467e+00,5.550850214834072816e+00,3.658908462524414062e+01
6.727009999752044678e+02,3.609304419747229709e+00,3.260260957114348912e+01,4.354618212864225235e+00,8.831319928012957732e+00,5.515097791126109428e+00,3.652781295776367188e+01
6.728009998798370361e+02,3.560265646740572443e+00,3.276565998051536610e+01,3.879010850700844504e+00,8.667663707956476671e+00,5.488275932849455252e+00,3.656520843505859375e+01
6.729010000228881836e+02,3.352185046785118860e+00,3.318256085901629149e+01,3.973245043447482860e+00,9.077810508070628615e+00,5.464129208290633422e+00,3.644086837768554688e+01
6.730009999275207520e+02,3.699259361774446031e+00,3.241179768882633283e+01,4.248990970208080142e+00,8.527071094660623629e+00,5.427993754753256184e+00,3.643455886840820312e+01
6.731009998321533203e+02,3.552583689314332549e+00,3.275104874089804241e+01,4.022439828909046611e+00,8.705470917218862681e+00,5.450190947352881565e+00,3.642224121093750000e+01
6.732009999752044678e+02,3.498785558474247992e+00,3.284566122878367622e+01,4.207265048464610580e+00,8.850656150520002541e+00,5.376126724451073535e+00,3.644500350952148438e+01
6.733009998798370361e+02,3.294006265992933891e+00,3.338038988835022991e+01,3.860383241966946599e+00,9.121247567571085568e+00,5.411359194679685736e+00,3.644391250610351562e+01
6.734010000228881836e+02,3.239072961346932011e+00,3.357033827097476575e+01,4.283266671326203756e+00,9.482281861664684897e+00,5.362454242848230912e+00,3.636438369750976562e+01
6.735009999275207520e+02,3.216795561720115604e+00,3.362499327075418876e+01,3.189979159706186174e+00,8.971493067427612544e+00,5.334116203206317408e+00,3.636704254150390625e+01
6.736009998321533203e+02,4.000086054155956639e+00,3.194154109390360929e+01,4.450077945510436450e+00,7.993748139608445769e+00,5.328430701339772924e+00,3.644170761108398438e+01
6.737009999752044678e+02,4.367771828856843896e+00,3.124105922078596365e+01,4.759530800187924626e+00,7.578060455155920749e+00,5.263225124042015146e+00,3.648100280761718750e+01
6.738009998798370361e+02,4.229887356388902120e+00,3.144480920581554528e+01,4.503128419952430406e+00,7.558407765383265087e+00,5.324061499239552298e+00,3.642493820190429688e+01
6.739010000228881836e+02,4.559584947196825944e+00,3.081172485394404603e+01,5.170488646714700209e+00,7.557006942282115780e+00,5.254887800558373456e+00,3.652510452270507812e+01
6.740009999275207520e+02,4.113988286482882728e+00,3.158502018926026977e+01,4.577400113615660793e+00,7.833196742945932378e+00,5.241204621174260225e+00,3.652762985229492188e+01
6.741009998321533203e+02,4.539190052923063767e+00,3.077614076868698945e+01,5.043967613439817477e+00,7.470381407242466132e+00,5.216798376523070324e+00,3.645443725585937500e+01
6.742009999752044678e+02,5.021342097035165430e+00,2.986336561602597683e+01,5.686532025288563830e+00,7.196254560680521273e+00,5.206181118394355600e+00,3.641815948486328125e+01
6.743009998798370361e+02,4.723119787252606727e+00,3.039121717914072462e+01,5.652848493040332656e+00,7.621663283834122282e+00,5.175638698730272935e+00,3.646485137939453125e+01
6.744010000228881836e+02,1.074760544878984092e+00,3.349919667431036174e+01,3.440386406743440428e+00,8.298073238129127560e+00,5.213448552700756800e+00,3.572669601440429688e+01
6.745009999275207520e+02,5.697816681616134638e-01,2.432233810394232520e+01,3.280017086950512084e+00,3.784889389105213109e+00,5.220844223082183433e+00,3.540108871459960938e+01
6.746009998321533203e+02,5.077914936214004138e-01,2.482489404563455082e+01,2.892483248759428971e+00,3.098531646878786017e+00,5.191552239254175305e+00,3.558092880249023438e+01
6.747009999752044678e+02,5.015115647044502412e-01,2.513560802668952121e+01,2.803152492388427675e+00,3.029005291969411040e+00,5.267474871254803404e+00,3.546101760864257812e+01
6.748009998798370361e+02,8.917577938709448926e-01,2.508477035928135024e+01,2.676418323031730662e+00,3.021785678096033934e+00,5.233097046674506814e+00,3.527787017822265625e+01
6.749010000228881836e+02,1.434945230877173072e+00,2.387690196041480917e+01,2.384937967897575728e+00,3.186520762463590284e+00,5.240851744177044580e+00,3.554485321044921875e+01
6.750009999275207520e+02,1.494951949962095128e+00,2.319508747403449789e+01,2.804558839373016532e+00,4.046076749156647168e+00,5.233248459969003008e+00,3.539148712158203125e+01
6.751009998321533203e+02,1.334512374862218298e+00,2.329242278731886628e+01,2.830208308346786161e+00,4.001554159366389030e+00,5.241798499489173757e+00,3.540745162963867188e+01
6.752009999752044678e+02,1.480081261317406582e+00,2.213570861070857987e+01,3.367451328919746523e+00,5.082819137555991240e+00,5.262376958622899004e+00,3.559267807006835938e+01
6.753009998798370361e+02,1.356593770088924789e+00,2.267942235215362601e+01,3.112413400178653866e+00,4.581819357157628225e+00,5.222103390658500821e+00,3.551499557495117188e+01
6.754010000228881836e+02,1.542602349658888095e+00,2.215493049298803285e+01,3.177704060163901278e+00,5.217898563262233225e+00,5.269310860499507143e+00,3.539075088500976562e+01
6.755009999275207520e+02,1.487308243962825127e+00,2.214546492860609916e+01,3.399593674778154995e+00,5.362068289363093321e+00,5.239499445258674726e+00,3.542530441284179688e+01
6.756009998321533203e+02,1.032772875300930204e+00,2.335394994925800205e+01,3.469218935906186463e+00,4.232437759995717919e+00,5.213226917941804928e+00,3.562820816040039062e+01
6.757009999752044678e+02,2.978312647617698872e+00,3.040127247703516034e+01,3.824143308398213925e+00,5.948390691723984602e+00,5.173748234380342481e+00,3.578569030761718750e+01
6.758009998798370361e+02,2.881121687063422421e+00,3.043563609207848586e+01,4.174007063839828113e+00,6.368202764770749091e+00,5.191843861371324031e+00,3.595761108398437500e+01
6.759010000228881836e+02,2.832120631854524451e+00,3.061106252974420627e+01,3.898856532558913734e+00,6.429982953407279211e+00,5.138969709877344805e+00,3.596336364746093750e+01
6.760009999275207520e+02,2.595124543210654444e+00,3.088902805030688725e+01,4.011917698186902470e+00,6.564749500174167807e+00,5.136913884316365753e+00,3.580083465576171875e+01
6.761009998321533203e+02,3.076891917526964892e+00,3.002533933451441328e+01,4.186409812358100169e+00,6.314497648008705610e+00,5.109053233575346908e+00,3.594929885864257812e+01
6.762009999752044678e+02,2.926250626996179882e+00,2.986837111068097883e+01,4.040682043445191773e+00,6.012905655770816260e+00,5.082654727247339466e+00,3.594264221191406250e+01
6.763009998798370361e+02,2.999699368167296321e+00,2.937515228337553452e+01,4.316175476297965830e+00,5.742665434757574516e+00,5.076633000980478982e+00,3.592253494262695312e+01
6.764010000228881836e+02,2.862026562305175936e+00,2.959716125988596147e+01,4.171062602297263666e+00,5.654918991512379201e+00,5.028095523958323376e+00,3.580831909179687500e+01
6.765009999275207520e+02,2.829459543961177381e+00,2.952673191980338885e+01,4.426855844946389951e+00,5.855030809138691339e+00,5.030443837832850207e+00,3.586684036254882812e+01
6.766009998321533203e+02,2.644398796996846546e+00,3.036750283308006004e+01,3.882029180444838801e+00,6.270717622260133517e+00,4.966510904705742746e+00,3.594836425781250000e+01
6.767009999752044678e+02,2.522119352325643327e+00,3.076065755654321165e+01,3.483533476338716461e+00,6.257591385934845540e+00,4.951406313884930910e+00,3.590055084228515625e+01
6.768009998798370361e+02,2.600759421933004134e+00,3.030485150759545121e+01,3.936456914649597572e+00,6.345695718477021074e+00,4.915349979134914449e+00,3.594453430175781250e+01
6.769010000228881836e+02,3.022769546412444885e+00,2.946042755770196209e+01,4.206241452071682652e+00,5.893313232350150699e+00,4.899871824022049793e+00,3.594038009643554688e+01
6.770009999275207520e+02,3.231107601230046811e+00,2.932512139463416645e+01,4.249558032214356906e+00,5.862961822619008778e+00,4.838570243738746335e+00,3.599514770507812500e+01
6.771009998321533203e+02,3.436392247636805397e+00,2.885106659016727093e+01,4.394368704675301274e+00,5.608977073272573222e+00,4.752739530731576068e+00,3.600336837768554688e+01
6.772009999752044678e+02,3.288938999182184020e+00,2.936795612794615096e+01,3.968056741794025122e+00,5.481445213510671266e+00,4.718444813478278377e+00,3.590318679809570312e+01
6.773009998798370361e+02,4.665320787169443761e+00,2.626146391178020778e+01,6.318573287730852250e+00,6.386363010913727933e+00,4.678448241789703310e+00,3.549979400634765625e+01
6.774010000228881836e+02,4.234815449521415864e+00,2.669960384249898411e+01,5.725216480541539532e+00,5.744201446943696610e+00,4.648776528898685534e+00,3.548051834106445312e+01
6.775009999275207520e+02,3.494854484387091897e+00,2.753951045441547052e+01,5.189492020094080615e+00,5.226536986720494937e+00,4.612067024039878227e+00,3.551612091064453125e+01
6.776009998321533203e+02,3.570492507898486156e+00,2.736136377581125600e+01,5.525881276848858548e+00,5.599735504861991231e+00,4.549638871437697851e+00,3.562235641479492188e+01
6.777009999752044678e+02,3.526624841764915974e+00,2.731091982482597302e+01,5.448041865394232630e+00,5.464281854030820895e+00,4.554124733794853164e+00,3.556664276123046875e+01
6.778009998798370361e+02,3.225799232025372554e+00,2.769059111394460260e+01,4.269087494674944416e+00,4.321362365602281486e+00,4.530388029659016880e+00,3.551610183715820312e+01
6.779010000228881836e+02,3.320240232084810561e+00,2.755641904981485979e+01,4.937390453553001990e+00,4.996472654778973954e+00,4.493705806416303794e+00,3.553133773803710938e+01
6.780009999275207520e+02,2.786445368827735969e+00,2.820157548048658569e+01,3.905997541611707202e+00,4.124420034381971689e+00,4.464566962077166856e+00,3.550768280029296875e+01
6.781009998321533203e+02,4.424196639950938703e+00,1.607349856586282399e+01,4.390617869054865174e+00,1.179006708384082813e+01,4.421923197559505248e+00,3.562239074707031250e+01
6.782009999752044678e+02,4.334521095765241583e+00,1.576184780515357176e+01,4.308768358359367667e+00,1.212699082195015166e+01,4.405390951090296880e+00,3.552726364135742188e+01
6.783009998798370361e+02,3.475561037388306573e+00,1.653678717424841338e+01,3.231262996777056529e+00,1.115612990627617407e+01,4.407141339769975907e+00,3.510619354248046875e+01
6.784010000228881836e+02,3.569520636466644081e+00,1.747930365074829240e+01,2.891710578573192247e+00,9.215340733478509350e+00,4.394895691849861841e+00,3.539320755004882812e+01
6.785009999275207520e+02,3.377378858274851403e+00,1.643109157856500957e+01,2.204523306979789155e+00,9.969442695184048020e+00,4.251453784408382397e+00,3.553766250610351562e+01
6.786009998321533203e+02,3.452768715959813939e+00,1.731143675188141628e+01,2.372842093930484175e+00,9.133992217316309947e+00,4.365634698730005425e+00,3.551967239379882812e+01
6.787009999752044678e+02,3.281344107407035526e+00,1.618339625272851734e+01,1.852902257889533555e+00,1.014134726352164861e+01,4.250077759176424053e+00,3.561057281494140625e+01
6.788009998798370361e+02,3.537338016766487403e+00,1.818853531295731329e+01,2.939140078300128245e+00,8.548796301648980744e+00,4.321100955478930139e+00,3.561433410644531250e+01
6.789010000228881836e+02,3.737059030956779715e+00,1.957295867478361373e+01,2.929282556443478569e+00,7.331846683316283197e+00,4.215931776779224371e+00,3.551778411865234375e+01
