time_s,gnss_2d,gnss_3d,fusion_2d,fusion_3d
2.289999985694885254e+01,6.603873720614243048e+00,3.616001260237473502e+01,7.489653046945075943e+00,8.773574029466720603e+00
2.300000000000000000e+01,6.497639681750118967e+00,3.602969069853561024e+01,8.904003942418604822e+00,9.358383812157031301e+00
2.309999990463256836e+01,6.818728825705345997e+00,3.463790518895552140e+01,7.816584447387149304e+00,7.850608192666364005e+00
2.319999980926513672e+01,6.533541729355331285e+00,3.449365662356245821e+01,7.964682406482261001e+00,8.409622363691763525e+00
2.329999995231628418e+01,6.284826269992643155e+00,3.427304442966659082e+01,7.424455087140655607e+00,7.487204798132840011e+00
2.339999985694885254e+01,6.549588224753516208e+00,3.431793111752922698e+01,7.277287897786023585e+00,7.507078617843491841e+00
2.350000000000000000e+01,6.492449302313169746e+00,3.516272796315318772e+01,8.640339535385136216e+00,9.583440537992888864e+00
2.359999990463256836e+01,7.023806134477143637e+00,3.392511361679648019e+01,7.649629107552328833e+00,7.687401222101609477e+00
2.369999980926513672e+01,7.077187664564571712e+00,3.400824804467825402e+01,7.202442611039181486e+00,7.502130920392170665e+00
2.379999995231628418e+01,6.739935077558554255e+00,3.402976451804248370e+01,7.330491827517175096e+00,7.563951764624370355e+00
2.389999985694885254e+01,6.606960260521810291e+00,3.405601589625929648e+01,6.182701932320040505e+00,6.380604439107670167e+00
2.400000000000000000e+01,1.155091877587093308e+01,4.483540375347730844e+01,1.023635390453223692e+01,1.874535172199086475e+01
2.409999990463256836e+01,1.129219261743681280e+01,4.410722196667479977e+01,1.021758339346351185e+01,1.799879743589524494e+01
2.419999980926513672e+01,1.143172220163751795e+01,4.433054177374970095e+01,1.041027840331437915e+01,1.743993042528921933e+01
2.429999995231628418e+01,1.097267339112872975e+01,4.304040758168075342e+01,9.171020214684158844e+00,1.679393098178491428e+01
2.439999985694885254e+01,1.094981524835383446e+01,4.294065665313082292e+01,1.051264701274371305e+01,1.851655310323894099e+01
2.450000000000000000e+01,1.098897335535920661e+01,4.298504942613322299e+01,1.117902818640093265e+01,1.853117157958408612e+01
2.459999990463256836e+01,1.105057580006114648e+01,4.315728677341638786e+01,1.041236130278615057e+01,1.799237846463377721e+01
2.469999980926513672e+01,1.098878600768717462e+01,4.265419052033914937e+01,1.110339313759173230e+01,1.818419575938705890e+01
2.479999995231628418e+01,1.019345302479495352e+01,4.042046642573525617e+01,1.116650871955033253e+01,1.629815327365283650e+01
2.489999985694885254e+01,1.043766807137254560e+01,4.118399789894929341e+01,1.032605548629386938e+01,1.695814590785266063e+01
2.500000000000000000e+01,1.054370899441353160e+01,4.134973761553135319e+01,1.085650981510505098e+01,1.773081900873040340e+01
2.509999990463256836e+01,9.884822247704075693e+00,3.938329078488794721e+01,9.623870787069099819e+00,1.597912734472966356e+01
2.519999980926513672e+01,9.894367544834304695e+00,3.942548060398623733e+01,9.242581058615950695e+00,1.502148227694863003e+01
2.529999995231628418e+01,1.002609842044103594e+01,3.947779546365386949e+01,9.796884978142028189e+00,1.572886001180795468e+01
2.539999985694885254e+01,9.746912604191685148e+00,3.879076020715349671e+01,1.034089620995645831e+01,1.584848986800057524e+01
2.550000000000000000e+01,9.516185880999241675e+00,3.812592030671082455e+01,1.078475327959226071e+01,1.553288141207108453e+01
2.559999990463256836e+01,9.219641565291530227e+00,3.720019381265776559e+01,9.794185423023517245e+00,1.387743796420209463e+01
2.569999980926513672e+01,9.053417810363029616e+00,3.672651639334203111e+01,8.783052330509828920e+00,1.388938882153266086e+01
2.579999995231628418e+01,8.704867588766219910e+00,3.567258153391365738e+01,8.534757129994233082e+00,1.288081418137372580e+01
2.589999985694885254e+01,8.659755242064287373e+00,3.555637314364883395e+01,8.818712389533938989e+00,1.242801054294572438e+01
2.600000000000000000e+01,8.645085000600532865e+00,3.553631222626911068e+01,8.847212969440622743e+00,1.250215028936509931e+01
2.609999990463256836e+01,8.547950935238006309e+00,3.518156777469302199e+01,9.637886290361548092e+00,1.299773139005656297e+01
2.619999980926513672e+01,8.465009073230540082e+00,3.484169668778604034e+01,1.033317264053678741e+01,1.303638223484896130e+01
2.629999995231628418e+01,8.576848577144888353e+00,3.512280393229735864e+01,1.033160321246694302e+01,1.315904936389827995e+01
2.639999985694885254e+01,8.433582303217812992e+00,3.464382539086904700e+01,1.003827434458999335e+01,1.268119741447185334e+01
2.650000000000000000e+01,8.579508276546134127e+00,3.499791477880690849e+01,1.017309189272879699e+01,1.292797931567946890e+01
2.659999990463256836e+01,8.303345182456494555e+00,3.418765429427560321e+01,9.710453783040536635e+00,1.237416824051835285e+01
2.669999980926513672e+01,8.150574752273733736e+00,3.374660873190657639e+01,9.928769848056091973e+00,1.211053533425845430e+01
2.679999995231628418e+01,8.324385155850434259e+00,3.432172964703710960e+01,1.021537844461651190e+01,1.292550587286752162e+01
2.689999985694885254e+01,8.382657158029742206e+00,3.438277521285682070e+01,1.038021290455146328e+01,1.297784867454022262e+01
2.700000000000000000e+01,8.292681802489685339e+00,3.407642791378253122e+01,9.870431574757351001e+00,1.271609447738395460e+01
2.709999990463256836e+01,8.186505462705264691e+00,3.374813791142005925e+01,9.759769976293499738e+00,1.227753345341919555e+01
2.719999980926513672e+01,8.019520830776327713e+00,3.333572550275127355e+01,9.473191034583534176e+00,1.208849563714424491e+01
2.729999995231628418e+01,8.004184286125864745e+00,3.309948661092695943e+01,1.012439809693299253e+01,1.198289985852966844e+01
2.739999985694885254e+01,7.672769068557878214e+00,3.213831842252037063e+01,9.468608368742414072e+00,1.131460037829753951e+01
2.750000000000000000e+01,7.775339211051428556e+00,3.235502289012330124e+01,9.942634760266971128e+00,1.181367373713266034e+01
2.759999990463256836e+01,8.064658559754246170e+00,3.334296924104121018e+01,1.013073591040951271e+01,1.231078262471219986e+01
2.769999980926513672e+01,8.209323365091353963e+00,3.377498724174873246e+01,1.007103376620258572e+01,1.243699214416687227e+01
2.779999995231628418e+01,8.339693137285063784e+00,3.409328357506624485e+01,9.886655437808151703e+00,1.284692515377238031e+01
2.789999985694885254e+01,8.229196127991597720e+00,3.380859209277949873e+01,9.947526232987989658e+00,1.297715161984090493e+01
2.800000000000000000e+01,8.193523479752036209e+00,3.369931340735065817e+01,1.030138435726148494e+01,1.308927210889477344e+01
2.809999990463256836e+01,8.010638196628212526e+00,3.338636284278375399e+01,9.826874959226630679e+00,1.238278970358146047e+01
2.819999980926513672e+01,7.650158441090902706e+00,3.238746450642337749e+01,9.747410734174659197e+00,1.183642299301555667e+01
2.829999995231628418e+01,7.345094030425645570e+00,3.161673959678901369e+01,9.319627060056649981e+00,1.128893524273701665e+01
2.839999985694885254e+01,7.214405402221380825e+00,3.129275692867800984e+01,9.248405297283857962e+00,1.081175566220531437e+01
2.850000000000000000e+01,6.928804956183309827e+00,3.050922778487679921e+01,9.115777164506168262e+00,1.027587055462376497e+01
2.859999990463256836e+01,6.817588848437478255e+00,3.017920605817160862e+01,8.999909833539359028e+00,1.012568185595064385e+01
2.869999980926513672e+01,6.703634483349088846e+00,2.975521415467900965e+01,8.804453634817905439e+00,9.731316997917724976e+00
2.879999995231628418e+01,6.578030997216538722e+00,2.936863685322873962e+01,8.431804769386447518e+00,9.413510967923180317e+00
2.889999985694885254e+01,6.519881261451782706e+00,2.913016411326797694e+01,8.309180986077020492e+00,9.407492891508377753e+00
2.900000000000000000e+01,6.476428370371464460e+00,2.918869499548584301e+01,9.108820051492106273e+00,9.925816248782364681e+00
2.909999990463256836e+01,6.348370157156089988e+00,2.873746504959715864e+01,8.522962209460613892e+00,9.240095996008676593e+00
2.919999980926513672e+01,6.348307625343383442e+00,2.879437619717547392e+01,8.972842493776770567e+00,9.559362988574797271e+00
2.929999995231628418e+01,6.433986727081411061e+00,2.913156793218250584e+01,8.551691030014128003e+00,9.666008955423336602e+00
2.939999985694885254e+01,6.455297277471123252e+00,2.909150372894818304e+01,8.996453375341120662e+00,9.783636362766475969e+00
2.950000000000000000e+01,6.535467176568022118e+00,2.920981658452381780e+01,9.719245908165985881e+00,1.033052655463256642e+01
2.959999990463256836e+01,6.592847679848315323e+00,2.946233116209127800e+01,8.925566364831242439e+00,9.772219319551606276e+00
2.969999980926513672e+01,6.694604881242749883e+00,2.973783824496798545e+01,9.273886677315749338e+00,1.019042897822252414e+01
2.979999995231628418e+01,6.612081561589538303e+00,2.944412239719945035e+01,9.029973277743378546e+00,9.973442261848413537e+00
2.989999985694885254e+01,6.575487164494266956e+00,2.928320641660036472e+01,8.558330673400950772e+00,9.814219606684000397e+00
3.000000000000000000e+01,6.437352707013586972e+00,2.893432685692452822e+01,8.589120568621952501e+00,9.727957785340080932e+00
3.009999990463256836e+01,6.490390472045302062e+00,2.912236365787143910e+01,9.749435165180710072e+00,1.035308416626263650e+01
3.019999980926513672e+01,6.493785618317935437e+00,2.904847399993738222e+01,9.125680181341447650e+00,9.930343864185372738e+00
3.029999995231628418e+01,6.514606569728687901e+00,2.909656342544044350e+01,8.646643752433231356e+00,9.552903566006543556e+00
3.039999985694885254e+01,6.476515024662732323e+00,2.914358195139162788e+01,8.908631877146472533e+00,9.712306026340975507e+00
3.050000000000000000e+01,6.433845687767762556e+00,2.907176649259506718e+01,8.721542001201999739e+00,9.834151870473966994e+00
3.059999990463256836e+01,6.480678528635635871e+00,2.926679863464844900e+01,8.457806908310654848e+00,9.799286390167671001e+00
3.069999980926513672e+01,6.562070633827453037e+00,2.954511002426012922e+01,9.948170858304795416e+00,1.073104566185413411e+01
3.079999995231628418e+01,6.622593685063686841e+00,2.971329019662555382e+01,8.771273414822768899e+00,1.000010524703051651e+01
3.089999985694885254e+01,6.579742586018902273e+00,2.989434072743193127e+01,8.651485905867870585e+00,1.014964200363971081e+01
3.100000000000000000e+01,6.542234847463188174e+00,2.992526872327004028e+01,8.011598138539177683e+00,9.731011578995733657e+00
3.109999990463256836e+01,6.466433725261422794e+00,2.976845301426376622e+01,8.761768497578458437e+00,9.970666206162622558e+00
3.119999980926513672e+01,6.496958221094635277e+00,2.991855435201350133e+01,9.376967869280013801e+00,1.040417452742434534e+01
3.129999995231628418e+01,6.472049513822025979e+00,2.977528125173776985e+01,9.034759031466352397e+00,1.018282442920116360e+01
3.139999985694885254e+01,6.467305300069804197e+00,2.984354085876049112e+01,9.181022240129193435e+00,1.027298579515614207e+01
3.150000000000000000e+01,6.464725261717553906e+00,2.986935932188973197e+01,8.614552733931983397e+00,9.998629016642762934e+00
3.159999990463256836e+01,6.455583862289303809e+00,2.992998153047358301e+01,8.261692655499420113e+00,9.869691499746988228e+00
3.169999980926513672e+01,6.443625153416788542e+00,3.000367953423958056e+01,8.036780971976259735e+00,9.549927563696609667e+00
3.179999995231628418e+01,6.401763471021902241e+00,2.989149956580103762e+01,8.609544587832662188e+00,9.807298927966135338e+00
3.189999985694885254e+01,6.461044895988546699e+00,2.993757200449445932e+01,8.784499122228352164e+00,9.916521650336488136e+00
3.200000000000000000e+01,6.431068146838865296e+00,2.999966429856365480e+01,8.662242910099481108e+00,1.026489549835885029e+01
3.209999990463256836e+01,6.410975117455292249e+00,3.003319076580640967e+01,8.699581665394358510e+00,1.010029694669730915e+01
3.219999980926513672e+01,4.475360302099669063e+00,2.799044879086397231e+01,4.135219536382575889e+00,4.333507960411830062e+00
3.229999995231628418e+01,4.761682771206638520e+00,2.817126002120704698e+01,5.386462471916263262e+00,5.430035338720990090e+00
3.239999985694885254e+01,5.015321095816182684e+00,2.758802797284391417e+01,6.612096724583013341e+00,6.772532496400264890e+00
3.250000000000000000e+01,5.129613499373002483e+00,2.734946384994896817e+01,6.788178815354851459e+00,7.170910328514475296e+00
3.259999990463256836e+01,5.257407134210091648e+00,2.765706017349285162e+01,7.118454346972130864e+00,7.532884033819980729e+00
3.269999980926513672e+01,5.359083671192882647e+00,2.816689480522809319e+01,6.858991458809419406e+00,7.155236799937970460e+00
3.279999995231628418e+01,5.628676505753070991e+00,2.810619126123836509e+01,5.852318337700245010e+00,6.025424050295887568e+00
3.289999985694885254e+01,5.752279502299692204e+00,2.780115733127551891e+01,5.759075803980899799e+00,5.830979224004924966e+00
3.300000000000000000e+01,5.896867232203316433e+00,2.791642883080240622e+01,6.505350243847868086e+00,6.525188564749108799e+00
3.309999990463256836e+01,5.804793605985956617e+00,2.707633339796527494e+01,6.483954810737532881e+00,6.729843597808494948e+00
3.319999980926513672e+01,5.623588154003350326e+00,2.609405210232747763e+01,6.672089396905444225e+00,7.442196176800036866e+00
3.329999995231628418e+01,1.200019535599777143e+01,3.436102308617944345e+01,1.135775846757380592e+01,1.190153639022998178e+01
3.339999985694885254e+01,1.353039090307601100e+01,3.591108058758494792e+01,1.291907115512433180e+01,1.399714354611786504e+01
3.350000000000000000e+01,1.402919683579605348e+01,3.642099480755573637e+01,1.360141344619163561e+01,1.439591055023887023e+01
3.359999990463256836e+01,5.931092300816538376e+00,2.848172335422043489e+01,6.441018017660212536e+00,6.548842193563332081e+00
3.369999980926513672e+01,5.767329950746408862e+00,2.853249986904179281e+01,6.549273441412469587e+00,6.657736091205295637e+00
3.379999995231628418e+01,6.954776218516658837e+00,3.097795913891487274e+01,8.895052097496041199e+00,1.034743354524198367e+01
3.389999985694885254e+01,6.757650687183303972e+00,3.023665543427978619e+01,8.424849185343324720e+00,9.979956521086410959e+00
3.400000000000000000e+01,6.782967229241767981e+00,2.966538963348951086e+01,9.456537492604908834e+00,1.039897848038168249e+01
3.409999990463256836e+01,7.354592499947647966e+00,3.029084589230405911e+01,8.657807637163639214e+00,1.035140681978703192e+01
3.419999980926513672e+01,6.983859008295941528e+00,2.744207671216189226e+01,7.545722837566184893e+00,7.580592169954494253e+00
3.429999995231628418e+01,7.277930185273074670e+00,2.725438906459099542e+01,6.093079383675435778e+00,6.249549883080854684e+00
3.439999985694885254e+01,5.973795901619124216e+00,2.645479568191500874e+01,4.047211179362283140e+00,4.089228739973198579e+00
3.450000000000000000e+01,5.527073140835550014e+00,2.642609626901549547e+01,3.542935106510302301e+00,3.666242104173614624e+00
3.459999990463256836e+01,5.548454565668228256e+00,2.616157226906974032e+01,4.189991659579550998e+00,4.238540846654376359e+00
3.469999980926513672e+01,6.887508050785243086e+00,2.650541123664829968e+01,7.467628148846634950e+00,7.467704211826680094e+00
3.479999995231628418e+01,8.430778585351106358e+00,2.737321953703093769e+01,7.981739196887488674e+00,8.100016596048824624e+00
3.489999985694885254e+01,1.922320689970760199e+01,3.801131888415526561e+01,1.694241819362343549e+01,1.732023924195429032e+01
3.500000000000000000e+01,2.035059327799214302e+01,3.939101122519211629e+01,1.799714109044739985e+01,1.867058465896069563e+01
3.509999990463256836e+01,2.063263378465170561e+01,4.015770926818790798e+01,1.903898720546295209e+01,2.054659985650158660e+01
3.519999980926513672e+01,2.078297155606979985e+01,4.021738331808376898e+01,1.964249668827960349e+01,2.110816939624915989e+01
3.529999995231628418e+01,9.941597488679089878e+00,2.718279070547626475e+01,9.867679662926212458e+00,9.871331382622699380e+00
3.539999985694885254e+01,9.777368982681023724e+00,2.654592383187196702e+01,1.069810408209456654e+01,1.110655790627048667e+01
3.550000000000000000e+01,1.019870586411382263e+01,2.637887272120189408e+01,1.039261593357179692e+01,1.059235296310536079e+01
3.559999990463256836e+01,1.048623188210512502e+01,2.569432365799236706e+01,9.250643139963964146e+00,9.579945541460006098e+00
3.569999980926513672e+01,1.024147669640959180e+01,2.415816169845940919e+01,9.934330652642447745e+00,1.090638660425344497e+01
3.579999995231628418e+01,1.020715192898773083e+01,2.359291467215525628e+01,9.220491057441565275e+00,9.997101811926109249e+00
3.589999985694885254e+01,1.000782612407337879e+01,2.271946828850053279e+01,8.953702944133560493e+00,1.035073049884380580e+01
