time_s,gt_E,gt_N,gt_U,gnss_E,gnss_N,gnss_U,nonpinn_E,nonpinn_N,nonpinn_U
6.273009998798370361e+02,3.370301219372414607e+02,6.224890729936321804e+03,-2.955575438221330842e+00,3.393297328467828038e+02,6.223934671023063856e+03,2.434569002342868771e+01,3.354193481917840245e+02,6.223315136649780470e+03,-3.603172290795555455e+00
6.274010000228881836e+02,3.351977460248454008e+02,6.225776582321809656e+03,-2.954348109454258520e+00,3.375075175828906140e+02,6.224802495579102469e+03,2.443153375320025589e+01,3.340008802480670056e+02,6.224058017353394462e+03,-4.337323606685913546e+00
6.275009999275207520e+02,3.333653706121077676e+02,6.226651362278626948e+03,-2.952110561961490021e+00,3.356887593557130458e+02,6.225646882033208385e+03,2.442599365615205897e+01,3.317695834924470546e+02,6.224704030012944713e+03,-3.648008609778116806e+00
6.276009998321533203e+02,3.315432898327494513e+02,6.227515070029490744e+03,-2.948863331662778364e+00,3.287043278244153726e+02,6.223756724921749992e+03,2.934746420823148583e+01,3.236263458755628335e+02,6.222889283505963249e+03,-6.302389498128377454e+00
6.277009999752044678e+02,3.297109150664853132e+02,6.228378776794390433e+03,-2.946616202508266724e+00,3.269019128421912228e+02,6.224356148226433106e+03,2.885142628942958254e+01,3.229831723312506710e+02,6.223673575384788819e+03,-5.785683467040144023e+00
6.278009998798370361e+02,3.278888345659233892e+02,6.229231404478605327e+03,-2.950359372966431692e+00,3.250926597809312852e+02,6.225301535833709750e+03,2.902184180845142691e+01,3.208562763428209337e+02,6.224097185839050326e+03,-7.262777046071278164e+00
6.279010000228881836e+02,3.260667543185666091e+02,6.230084033357700719e+03,-2.953103179476329387e+00,3.232518607937827255e+02,6.225936193687584819e+03,2.878306356014445555e+01,3.185123249852194931e+02,6.224434300763276042e+03,-8.051419586523024918e+00
6.280009999275207520e+02,3.242446742739807632e+02,6.230936662452137170e+03,-2.955847621399243508e+00,3.214449471094803812e+02,6.226366110149104315e+03,2.815724965275148861e+01,3.173053802111344339e+02,6.224721279326159674e+03,-9.044732845417456701e+00
6.281009998321533203e+02,3.224328889501621234e+02,6.231778221295142430e+03,-2.955582343847709126e+00,3.196287844929468065e+02,6.226970237618300416e+03,2.781379827644741454e+01,3.144934895787012010e+02,6.225942825799796083e+03,-9.951491030193210463e+00
6.282009999752044678e+02,3.206108097878892522e+02,6.232619782101320197e+03,-2.953317174144558521e+00,3.178056089946730935e+02,6.228270236375099557e+03,2.849695608950423775e+01,3.126024134227736795e+02,6.227356066586738962e+03,-7.018479129306797404e+00
6.283009998798370361e+02,3.187887308722841908e+02,6.233461344105468015e+03,-2.950052635772863141e+00,3.160030533163192104e+02,6.229253065850189159e+03,2.880864805455303213e+01,3.113905245153548549e+02,6.227533443476608227e+03,-8.004649217175483500e+00
6.284010000228881836e+02,3.169769467901039661e+02,6.234280760266230573e+03,-2.945767482080555055e+00,3.141694488732380250e+02,6.230136651661917313e+03,2.894160535302353310e+01,3.093887481896442750e+02,6.228833202865645035e+03,-6.025242543552394636e+00
6.285009999275207520e+02,3.151548679961516655e+02,6.235111239247222329e+03,-2.952493317415246565e+00,3.175267627128209824e+02,6.234015332295176449e+03,2.457798466862050191e+01,3.135468113311376328e+02,6.233482068969485226e+03,-3.641288779369915574e+00
6.286009998321533203e+02,3.133430837092329284e+02,6.235930644039415711e+03,-2.960209403597673372e+00,3.157272996250519554e+02,6.234817853065966119e+03,2.459072244727440193e+01,3.121112455669770043e+02,6.234440657797096719e+03,-3.763344103457257006e+00
6.287009999752044678e+02,3.115312998879005590e+02,6.236738976399095918e+03,-2.966915226254968729e+00,3.087602633700953447e+02,6.232574852348614513e+03,2.890685713457287420e+01,3.045726513133631670e+02,6.230135285736370861e+03,-7.917919514902223455e+00
6.288009998798370361e+02,3.097298101225422897e+02,6.237558381818422276e+03,-2.974633048055693507e+00,3.069233529418004309e+02,6.232309419756132229e+03,2.719111945411123088e+01,3.024571921675694739e+02,6.230926576738554104e+03,-9.492474772725927323e+00
6.289010000228881836e+02,3.079077327315737875e+02,6.238355639782752405e+03,-2.982328716605934460e+00,3.050908183084548000e+02,6.232987640275155172e+03,2.692996584280808747e+01,3.002790383325636867e+02,6.231461949838791952e+03,-1.013198054925123870e+01
6.290009999275207520e+02,3.060959497598253165e+02,6.239152900131822207e+03,-2.988025503226253932e+00,3.033121504207425687e+02,6.234259313207528066e+03,2.775315833886861583e+01,2.985468568225675199e+02,6.233265825074574423e+03,-8.708112947142126359e+00
6.291009998321533203e+02,3.042841672904314692e+02,6.239939089028851413e+03,-2.991712013342294085e+00,3.014867895290349225e+02,6.235261129347629321e+03,2.813969287000782060e+01,2.969109271213505963e+02,6.234083804814166797e+03,-7.493990811480216507e+00
6.292009999752044678e+02,3.024723846754184251e+02,6.240725271254317704e+03,-3.002399132513801305e+00,2.996732607167909919e+02,6.236368093391534785e+03,2.872941618870800085e+01,2.953330922406862555e+02,6.234946639915582637e+03,-7.695770922192878061e+00
6.293009998798370361e+02,3.006606024168137310e+02,6.241500379079427148e+03,-3.014075968023917085e+00,2.978672016486877965e+02,6.236810127538090455e+03,2.815822412065426761e+01,2.934735287055725621e+02,6.234732249778156984e+03,-9.032622322522001923e+00
6.294010000228881836e+02,2.988488203477454590e+02,6.242275487112549854e+03,-3.025753417478881602e+00,2.960568384756252271e+02,6.237507645551383575e+03,2.792353899180943699e+01,2.911456942190334303e+02,6.236477561775863251e+03,-9.836429765819957538e+00
6.295009999275207520e+02,2.970473328271372111e+02,6.243050600473175109e+03,-3.032431951771286549e+00,2.942575121620600385e+02,6.238298719896953116e+03,2.792276782523504153e+01,2.902367559174006146e+02,6.235915542378108512e+03,-1.087838249672540769e+01
6.296009998321533203e+02,2.952458455628388947e+02,6.243814637463809959e+03,-3.042100196262254030e+00,2.976662812976293253e+02,6.242712673749405440e+03,2.468513058469079624e+01,2.934976115970067667e+02,6.241827472891289290e+03,-3.118113171603454248e+00
6.297009999752044678e+02,2.934443585282863296e+02,6.244578675645397198e+03,-3.050769037923600990e+00,2.958728735562236807e+02,6.243494012908504374e+03,2.466411753366583071e+01,2.919376168366344473e+02,6.242457021431491739e+03,-2.934786003130739118e+00
6.298009998798370361e+02,2.916428714922886911e+02,6.245342710098334464e+03,-3.063438479008254944e+00,2.940509545423517466e+02,6.244222185293188886e+03,2.458602517910003371e+01,2.901417584039697886e+02,6.243597889998904066e+03,-3.505771219062808086e+00
6.299010000228881836e+02,2.898310911133396530e+02,6.246084601249785010e+03,-3.072086252894223435e+00,2.922427410284412872e+02,6.244942929072582047e+03,2.457758306896994327e+01,2.883976837793720733e+02,6.244640708072387497e+03,-3.902651494380734221e+00
6.300009999275207520e+02,2.880296050391882545e+02,6.246826492801590575e+03,-3.080735094326882972e+00,2.904543019052497357e+02,6.245653622872428059e+03,2.468471628159522879e+01,2.870068271871558636e+02,6.244409726864890217e+03,-3.881501856145860074e+00
6.301009998321533203e+02,2.862178250876305583e+02,6.247557307790517370e+03,-3.092373162900003081e+00,2.886464787547380411e+02,6.246363791757184117e+03,2.463197735939957056e+01,2.851051407878190957e+02,6.245903190963822453e+03,-3.540158589735256101e+00
6.302009999752044678e+02,2.844163397755170308e+02,6.248277052505248321e+03,-3.101001380902289384e+00,2.868408935545134000e+02,6.247068070227431235e+03,2.468350664507852343e+01,2.832425148962187222e+02,6.246477344447897849e+03,-4.390356067751781666e+00
6.303009998798370361e+02,2.826148544841213379e+02,6.248985715922321106e+03,-3.117619288104378938e+00,2.850446474535688139e+02,6.247730563055165476e+03,2.473020859553935225e+01,2.811507749541028716e+02,6.247142829905636972e+03,-3.622009555553177051e+00
6.304010000228881836e+02,2.808030753306014731e+02,6.249694381328726195e+03,-3.132237322652599687e+00,2.832241960900746562e+02,6.248439700414990511e+03,2.471768929497056888e+01,2.794032815831624248e+02,6.247206723382329074e+03,-3.988978456103268400e+00
6.305009999275207520e+02,2.790015910871832148e+02,6.250403060922457371e+03,-3.132856411586544709e+00,2.814250357812350103e+02,6.249135069166420180e+03,2.465881798464351959e+01,2.780663552945559331e+02,6.248382690523861129e+03,-3.757371924337803648e+00
6.306009998321533203e+02,2.772001073182854043e+02,6.251089591500256574e+03,-3.135454267516252003e+00,2.796134387777190113e+02,6.249806798287970196e+03,2.453439520557185460e+01,2.760668572709898854e+02,6.249381754734856258e+03,-4.234939647123610484e+00
6.307009999752044678e+02,2.753986235639624738e+02,6.251765040777757349e+03,-3.146041789113041887e+00,2.778115886049311030e+02,6.250469190815048933e+03,2.459959145157972671e+01,2.741974094705622065e+02,6.249939686456280469e+03,-4.184687030618988501e+00
6.308009998798370361e+02,2.735868459796347452e+02,6.252440493037132910e+03,-3.153629454385281861e+00,2.760004982817681594e+02,6.251053906458716483e+03,2.463358537176645768e+01,2.721322326529534621e+02,6.250251075106959433e+03,-4.063854865040411823e+00
6.309010000228881836e+02,2.717750687354788397e+02,6.253093793325667320e+03,-3.166195873267042771e+00,2.741860468595924658e+02,6.251685091154937254e+03,2.453842856562914676e+01,2.704511337488594336e+02,6.250311055319671141e+03,-3.994384804598666960e+00
6.310009999275207520e+02,2.699632914614968513e+02,6.253736011325668187e+03,-3.187751955616022315e+00,2.723945032171858429e+02,6.252264711622223331e+03,2.449196933942812393e+01,2.687912317328108429e+02,6.251314385239109470e+03,-2.945846445979896089e+00
6.311009998321533203e+02,2.681618088496765040e+02,6.254378238584358769e+03,-3.200309056770947791e+00,2.706007257034597160e+02,6.252925961198114237e+03,2.442226306285056125e+01,2.668177111675557853e+02,6.252656698526643595e+03,-3.034669720276269800e+00
6.312009999752044678e+02,2.663500324071060277e+02,6.254998312702821750e+03,-3.218844462115157512e+00,2.687405049065974936e+02,6.253858493662086403e+03,2.504641898208592465e+01,2.646501442651180014e+02,6.253164224183765327e+03,-3.439671379986066313e+00
6.313009998798370361e+02,2.645382563666213400e+02,6.255618392946343192e+03,-3.231380447459287097e+00,2.669072534922662499e+02,6.254570368521632190e+03,2.516795314341015910e+01,2.631641757372918846e+02,6.254085854046763416e+03,-2.703077544875668536e+00
6.314010000228881836e+02,2.627264807513711276e+02,6.256227401744999042e+03,-3.241906088122505025e+00,2.651248531398291561e+02,6.255141772811422015e+03,2.508467102598251586e+01,2.613578512725348446e+02,6.254639309887895251e+03,-3.101564640292508557e+00
6.315009999275207520e+02,2.609249993825105776e+02,6.256825332369453463e+03,-3.257421801509281067e+00,2.633052952893158363e+02,6.255831481309338415e+03,2.535836901028642387e+01,2.595715067990204261e+02,6.254376955600186193e+03,-3.293429118795302202e+00
6.316009998321533203e+02,2.591132241531273621e+02,6.257412187427916251e+03,-3.274926740788941970e+00,2.615594062362242767e+02,6.256261449341333901e+03,2.499503159280948239e+01,2.580235423598815032e+02,6.255493232492960487e+03,-3.798495682514385408e+00
6.317009999752044678e+02,2.573117434245643835e+02,6.257999048785864034e+03,-3.286432662829611218e+00,2.597674786133924272e+02,6.256912275775572198e+03,2.517062615848453788e+01,2.561533555073896196e+02,6.256244442626139062e+03,-3.472903971901814657e+00
6.318009998798370361e+02,2.554999694110446171e+02,6.258563770817915611e+03,-3.289916894646466972e+00,2.584227763373371545e+02,6.257262004951300696e+03,2.638763324081446626e+01,2.551455303389545861e+02,6.255848712543311194e+03,-3.149323307876329636e+00
6.319010000228881836e+02,2.536881955953178931e+02,6.259117416475706705e+03,-3.296390766370677738e+00,2.566144184545685221e+02,6.257779777622289657e+03,2.640657657381370882e+01,2.528088654951263834e+02,6.257214502608842849e+03,-3.432888150250164472e+00
6.320009999275207520e+02,2.518764218710352907e+02,6.259671061358287261e+03,-3.303865202089127706e+00,2.548105933252588784e+02,6.258358559673085438e+03,2.649327606324413864e+01,2.509321834627405678e+02,6.257845316772713886e+03,-3.134028490741457063e+00
6.321009998321533203e+02,2.500646480863240413e+02,6.260224701518066468e+03,-3.316340193760424881e+00,2.530180084401614522e+02,6.258820306173560311e+03,2.625864545172453290e+01,2.492408489877230977e+02,6.257613487592932870e+03,-4.053566896259781061e+00
6.322009999752044678e+02,2.482631686928524459e+02,6.260767267439636271e+03,-3.329805225801464985e+00,2.512187148515446324e+02,6.259481896219422197e+03,2.663537368773268099e+01,2.476738435212834020e+02,6.258876514015366411e+03,-2.776919478189483925e+00
6.323009998798370361e+02,2.464616898221787551e+02,6.261287687301074584e+03,-3.342248956008916139e+00,2.494240042946807989e+02,6.259970822138791846e+03,2.654568023628780793e+01,2.454399599812500128e+02,6.259114834709173010e+03,-2.612089007876420510e+00
6.324010000228881836e+02,2.446602109835131387e+02,6.261819182969798931e+03,-3.352704167311912897e+00,2.476192489004686195e+02,6.260403992196440413e+03,2.622317833189481462e+01,2.432440004683091956e+02,6.260427061786770537e+03,-2.450112516837180010e+00
6.325009999275207520e+02,2.428587324636455378e+02,6.262350683784280591e+03,-3.358159934087325382e+00,2.457607578744788270e+02,6.260832916029539774e+03,2.601622998415723487e+01,2.414357442369361024e+02,6.260247523971644114e+03,-4.387186291820853512e+00
6.326009998321533203e+02,2.410572540609260841e+02,6.262848950106230404e+03,-3.377583457609034667e+00,2.434997789295224493e+02,6.261421136220729750e+03,2.449743862569857811e+01,2.400784279735593145e+02,6.260712031086719435e+03,-3.989310784930694354e+00
6.327009999752044678e+02,2.392557759883216022e+02,6.263358300133185367e+03,-3.387018461234220013e+00,2.417462633023541230e+02,6.262166245842200624e+03,2.504825497196361539e+01,2.376358530888836640e+02,6.262094659918767320e+03,-2.728884691732673673e+00
6.328009998798370361e+02,2.374645925822812842e+02,6.263856583811137170e+03,-3.389443471332015179e+00,2.399629228530009186e+02,6.262414332038395514e+03,2.450394021511510800e+01,2.358320787367899811e+02,6.261828540271751990e+03,-4.032696852679691801e+00
6.329010000228881836e+02,2.356631153854782497e+02,6.264343794898450142e+03,-3.390857711651278805e+00,2.381551341094758527e+02,6.263051578566401076e+03,2.488958560883293103e+01,2.344213341750886457e+02,6.262390140578119826e+03,-3.134715443260574830e+00
6.330009999275207520e+02,2.338719324020837576e+02,6.264819927787881170e+03,-3.397261937843268242e+00,2.363435548854879471e+02,6.263525273716109041e+03,2.489794476222459707e+01,2.323690980983785721e+02,6.263008794462340120e+03,-3.428385482316571142e+00
6.331009998321533203e+02,2.320704556357096635e+02,6.265296066655025243e+03,-3.397666331210075441e+00,2.346004580617131978e+02,6.264001559782933327e+03,2.492920711432452663e+01,2.309907967209996968e+02,6.263082389403294655e+03,-3.077578636064572493e+00
6.332009999752044678e+02,2.302689789305894692e+02,6.265761126177750157e+03,-3.404060327523438900e+00,2.314055536924718126e+02,6.261086484546447537e+03,2.321705319577813498e+01,2.272134011923192247e+02,6.260213978643203518e+03,-7.082205155547853792e+00
6.333009998798370361e+02,2.284880906162586598e+02,6.266215109623716671e+03,-3.413444667813109845e+00,2.295928405174914815e+02,6.261437890765620978e+03,2.309652882588125067e+01,2.257921286472980000e+02,6.261196155873491080e+03,-5.799266742942563724e+00
6.334010000228881836e+02,2.266969083347706828e+02,6.266669094111026425e+03,-3.421829175947095791e+00,2.277735352667676807e+02,6.261741227026795059e+03,2.283786163757577015e+01,2.242144198569166065e+02,6.260710359569405227e+03,-6.830651541249608272e+00
6.335009999275207520e+02,2.249057265383659114e+02,6.267112011102984980e+03,-3.424203278734694322e+00,2.259526477466330334e+02,6.261823876647734323e+03,2.222146065831202577e+01,2.223395283828482434e+02,6.261476992695116678e+03,-6.745348674058732286e+00
6.336009998321533203e+02,2.231145446334508051e+02,6.267554922375593378e+03,-3.432577915091314935e+00,2.240585272131916099e+02,6.261711405840922453e+03,2.142521386409134720e+01,2.204158429919239097e+02,6.260239050236750700e+03,-7.347716668602515711e+00
6.337009999752044678e+02,2.213336574715801817e+02,6.267975692675126993e+03,-3.434931567157946120e+00,2.223818772849488141e+02,6.262775692449826238e+03,2.233719971996833920e+01,2.185597210940766217e+02,6.262451378600615499e+03,-6.324888614592055092e+00
6.338009998798370361e+02,2.195527704065577836e+02,6.268396463178822160e+03,-3.437285740659262956e+00,2.205859510425376584e+02,6.263193440874027146e+03,2.230101433524214372e+01,2.166702715877341916e+02,6.262366468329833879e+03,-7.112740068349012290e+00
6.339010000228881836e+02,2.177615896245648628e+02,6.268806164068053477e+03,-3.435629151932062086e+00,2.159267828265942626e+02,6.273200827542150364e+03,1.199713693593548669e+01,2.157995954255379729e+02,6.267655354443395481e+03,-1.193057693506671058e+01
6.340009999275207520e+02,2.159807031795328385e+02,6.269215869261155603e+03,-3.429973441270249168e+00,2.157238668286098573e+02,6.272820147888537576e+03,1.241076778074193498e+01,2.169213913761867616e+02,6.265154702560778787e+03,-1.410382820467066267e+01
6.341009998321533203e+02,2.141998165916178323e+02,6.269625567742195017e+03,-3.431318252326491347e+00,2.139816377522279254e+02,6.273330423125833477e+03,1.300792745954413476e+01,2.153667794825364581e+02,6.265301767119974102e+03,-1.386846538179497657e+01
6.342009999752044678e+02,2.124189302507890034e+02,6.270024192800903620e+03,-3.432652642183711578e+00,2.122099021553684679e+02,6.273824839260460976e+03,1.358656325316542279e+01,2.137151856302906481e+02,6.266185761597039345e+03,-1.388696620488053668e+01
6.343009998798370361e+02,2.106483379788069215e+02,6.270422814252270655e+03,-3.437987895458263665e+00,2.104393695999485772e+02,6.274261168212155098e+03,1.384064982508107278e+01,2.113902435709339898e+02,6.266804939955929513e+03,-1.250293447400645164e+01
6.344010000228881836e+02,2.088777460486957125e+02,6.270810365241992258e+03,-3.440312715807522181e+00,2.071744664457482941e+02,6.272308218311775818e+03,2.338102618343009453e+01,2.069562995281858093e+02,6.267374222111214294e+03,7.149843323863933620e-01
6.345009999275207520e+02,2.071071543059631495e+02,6.271197919399881357e+03,-3.439638057604952337e+00,2.053974034549896714e+02,6.272805710783669383e+03,2.358678457332507605e+01,2.054064806668316123e+02,6.267720697394081981e+03,2.741296012486600375e-01
6.346009998321533203e+02,2.053365625719956142e+02,6.271574393214782503e+03,-3.445952965272226720e+00,2.036220639640746413e+02,6.273209029697080950e+03,2.356002299218926055e+01,2.036120302113054095e+02,6.267927187465330462e+03,1.586877030427785940e+00
6.347009999752044678e+02,2.035659710896717343e+02,6.271950872172980780e+03,-3.447268386967607512e+00,2.018679191032638300e+02,6.273673785574895192e+03,2.361221891367949866e+01,2.019543772721876849e+02,6.268506886370641041e+03,1.001318988447565062e+00
6.348009998798370361e+02,2.017953797246508429e+02,6.272327352322740808e+03,-3.447584326607739058e+00,2.001343146168726435e+02,6.274015919977051453e+03,2.354619851214920345e+01,2.007682093584078302e+02,6.268344285779816346e+03,8.130342016938811867e-01
6.349010000228881836e+02,2.000247886647899804e+02,6.272703839596945727e+03,-3.440900778913146496e+00,1.983815793632195437e+02,6.275591236371741616e+03,2.538178729325682070e+01,1.987566335736439669e+02,6.270008209485755287e+03,4.453983238354339846e-01
6.350009999275207520e+02,1.982644916246339335e+02,6.273069243690330040e+03,-3.444207115689096099e+00,1.966366597538839187e+02,6.275952896852679260e+03,2.550677467358173089e+01,1.973651542788396682e+02,6.270162484426684387e+03,7.543919183021898789e-01
6.351009998321533203e+02,1.964939007809099394e+02,6.273434654774989212e+03,-3.440513642985024489e+00,1.948461315379611278e+02,6.276280838325403238e+03,2.555190092132170321e+01,1.951210182056895519e+02,6.270379223182580972e+03,7.381811718710196146e-01
6.352009999752044678e+02,1.947233099259719893e+02,6.273800063096623489e+03,-3.439820682760000636e+00,1.930430648922149430e+02,6.276636423880013353e+03,2.555482485431957684e+01,1.935010110139076005e+02,6.270941238218697436e+03,1.091470743601803406e+00
6.353009998798370361e+02,1.929630133072504350e+02,6.274154395155579550e+03,-3.442117591819624067e+00,1.912688002952946817e+02,6.276994518414208869e+03,2.544986792730378511e+01,1.915564241477860605e+02,6.271648707524011115e+03,1.208890163174146437e+00
6.354010000228881836e+02,1.912027169199194532e+02,6.274508732357536246e+03,-3.439415010515858739e+00,1.895207017481949379e+02,6.277364269724057522e+03,2.535796288951996758e+01,1.900038683832314064e+02,6.271811447611020412e+03,4.793856571591277316e-01
6.355009999275207520e+02,1.894321264648809802e+02,6.274851990075106187e+03,-3.442701675162879837e+00,1.877804244408291652e+02,6.277598128844831990e+03,2.579277221383836149e+01,1.880790860602539851e+02,6.272093022395704793e+03,1.505283276460431807e+00
6.356009998321533203e+02,1.876718303427097680e+02,6.275195253062697702e+03,-3.440989156667455973e+00,1.860281193917418250e+02,6.277939479992575798e+03,2.574240432601800421e+01,1.862713631903553733e+02,6.272301615402884636e+03,1.356325014647154603e+00
6.357009999752044678e+02,1.859115345453743657e+02,6.275527446581433651e+03,-3.435266187937941140e+00,1.842284951678014977e+02,6.278276100995757588e+03,2.584744077494997327e+01,1.843472414782739861e+02,6.272191717508056172e+03,9.315162258471900714e-01
6.358009998798370361e+02,1.841409445308489694e+02,6.275848555669061170e+03,-3.440532467590401211e+00,1.824523237889751499e+02,6.278619047013989984e+03,2.564379037944718220e+01,1.828307021504386967e+02,6.272843893377057611e+03,5.216840657417378679e-01
6.359010000228881836e+02,1.823703548386905595e+02,6.276158595291365600e+03,-3.441788305586669594e+00,1.805963875919741213e+02,6.279275981653163399e+03,2.421643982084060553e+01,1.813713649183672487e+02,6.273651427495906319e+03,-6.048587784025585279e-01
6.360009999275207520e+02,1.806100593379420616e+02,6.276457557650734998e+03,-3.447033982692119025e+00,1.788115572964910598e+02,6.279640928576862279e+03,2.380208138571606469e+01,1.783810981845621200e+02,6.273719888995563451e+03,-8.993222321428220312e-01
6.361009998321533203e+02,1.788497638531504208e+02,6.276756518230221445e+03,-3.454280158443452819e+00,1.770544336985306018e+02,6.279977110921361600e+03,2.370239114513697132e+01,1.767647073219970935e+02,6.274576018868901883e+03,-8.820390726059486042e-01
6.362009999752044678e+02,1.770997626819649895e+02,6.277055484074196102e+03,-3.456527122938496177e+00,1.753590732787620254e+02,6.280190047860583945e+03,2.384760077831242597e+01,1.763213986729156204e+02,6.274399806619128867e+03,-9.296423590471931675e-01
6.363009998798370361e+02,1.753394676836552435e+02,6.277343379339721650e+03,-3.455763342757563805e+00,1.735822224621558689e+02,6.280525983701594669e+03,2.353118945057758538e+01,1.732813971047187351e+02,6.275478681932338077e+03,-5.975174814902857179e-01
6.364010000228881836e+02,1.735894668152242275e+02,6.277620195359106219e+03,-3.460989384602726204e+00,1.718189174837193605e+02,6.280749205784853984e+03,2.380538596950145802e+01,1.726965550488553163e+02,6.275030809598025371e+03,-1.111722566265143541e+00
6.365009999275207520e+02,1.718291720447634816e+02,6.277897016407599040e+03,-3.461215641184480774e+00,1.701415377485079716e+02,6.280862701095610646e+03,2.434879648511378036e+01,1.704402623700423192e+02,6.275419673122435597e+03,-5.879830139401747147e-01
6.366009998321533203e+02,1.700894657710986166e+02,6.278162768213704112e+03,-3.457431990115765075e+00,1.683698674427798778e+02,6.281147556181090295e+03,2.412628949605505113e+01,1.692531253682902843e+02,6.275301919336455285e+03,-1.122559217305933998e-01
6.367009999752044678e+02,1.683394654931147443e+02,6.278417443507561075e+03,-3.456637593746563653e+00,1.666929389758472553e+02,6.281152439965081612e+03,2.519619549672097492e+01,1.673526786489849201e+02,6.275264936817956368e+03,5.813278094956331188e-01
6.368009998798370361e+02,1.665894652984782169e+02,6.278672119988836130e+03,-3.454843689359222481e+00,1.648759299030336933e+02,6.281577491118899161e+03,2.447106692753413881e+01,1.646494404336247044e+02,6.276308466746798331e+03,2.237429376659747504e-01
6.369010000228881836e+02,1.648497595618227933e+02,6.278915730078266279e+03,-3.446039584694972291e+00,1.631675746628145589e+02,6.281745077626442253e+03,2.474142892905456392e+01,1.637338369675974263e+02,6.276140500561928093e+03,-2.495168869854751392e-01
6.370009999275207520e+02,1.631100535294654037e+02,6.279170405083599690e+03,-3.446246918219003419e+00,1.615021441368093065e+02,6.281775036031831405e+03,2.542803896978557532e+01,1.625440450099935106e+02,6.275863037759889266e+03,5.025557430094522715e-01
6.371009998321533203e+02,1.613806417615329565e+02,6.279402928189478189e+03,-3.451433075981185539e+00,1.597852001629279357e+02,6.282087005614452210e+03,2.516860440502887286e+01,1.602021443984912139e+02,6.276472532271556702e+03,3.852739645076326269e-01
6.372009999752044678e+02,1.596512300216160156e+02,6.279635450498344653e+03,-3.457619710552990000e+00,1.580853296801529950e+02,6.282298658152727512e+03,2.522257925979329229e+01,1.579696177527390546e+02,6.276973769446520237e+03,4.983489703340637789e-01
6.373009998798370361e+02,1.579321125655735614e+02,6.279867978053402112e+03,-3.458807079659891315e+00,1.563311032153922042e+02,6.282528609674792278e+03,2.518620508820595205e+01,1.571532533861952743e+02,6.276614196222643841e+03,6.851264825540965830e-01
6.374010000228881836e+02,1.562129952710512271e+02,6.280089432171528642e+03,-3.459983960319277685e+00,1.561024091148367461e+02,6.283555090200788982e+03,1.162133478362693495e+01,1.577992160224905547e+02,6.275116241705305583e+03,-1.622560323040352159e+01
6.375009999275207520e+02,1.545041723221918346e+02,6.280310894502717929e+03,-3.453161562915738614e+00,1.544170321382388238e+02,6.283776435794527060e+03,1.168596632665639845e+01,1.559551150955065850e+02,6.275446634235078818e+03,-1.577547888570779833e+01
6.376009998321533203e+02,1.528056435820948309e+02,6.280521281517135321e+03,-3.448328917086200818e+00,1.527459080578705652e+02,6.283993645365770135e+03,1.172284447055153578e+01,1.544560356499573572e+02,6.275643313105638299e+03,-1.582862533230490953e+01
6.377009999752044678e+02,1.511277030407646862e+02,6.280731666940598188e+03,-3.445497218884156609e+00,1.510969323738174808e+02,6.284180785681830457e+03,1.166418290814863212e+01,1.523621532543259036e+02,6.276084030654059461e+03,-1.642851948061479561e+01
6.378009998798370361e+02,1.494497625797024511e+02,6.280930975947207116e+03,-3.445655003352385393e+00,1.494373504604424170e+02,6.284394469493488941e+03,1.165474076668897396e+01,1.499271705235565832e+02,6.276892080539326344e+03,-1.643011335928758854e+01
6.379010000228881836e+02,1.477821164185289717e+02,6.281119213588020102e+03,-3.443802510410023388e+00,1.477557833346779717e+02,6.284581095302212816e+03,1.158437869532281184e+01,1.495340418967659843e+02,6.276366043651211839e+03,-1.542281177060431219e+01
6.380009999275207520e+02,1.461350585789475645e+02,6.281296376985014831e+03,-3.442939968398604833e+00,1.461139767609982982e+02,6.284752643023153723e+03,1.169100588108540251e+01,1.479597044431119457e+02,6.276262917910238684e+03,-1.590407902453898714e+01
6.381009998321533203e+02,1.444982950474043264e+02,6.281462469996225082e+03,-3.439067132426316675e+00,1.444684081173456889e+02,6.284885858683612241e+03,1.170985998034848308e+01,1.455684123135126811e+02,6.276292637019183530e+03,-1.662069975018130208e+01
6.382009999752044678e+02,1.428615316312335608e+02,6.281617488563033476e+03,-3.436183750534837600e+00,1.428451512625331361e+02,6.285023588330025632e+03,1.174845147153791913e+01,1.439723149111384828e+02,6.276958980709786374e+03,-1.619752514341416827e+01
6.383009998798370361e+02,1.412453565693833752e+02,6.281761434854744948e+03,-3.432290289260436111e+00,1.412474246142600123e+02,6.285173477120666576e+03,1.176173303004816262e+01,1.418852941511366907e+02,6.277180076070098949e+03,-1.808202519539281639e+01
6.384010000228881836e+02,1.396291814502468469e+02,6.281905377353964468e+03,-3.432397235702865146e+00,1.396393989976145349e+02,6.285300397696262735e+03,1.178928373221879156e+01,1.405432051475740991e+02,6.276941375555759805e+03,-1.681897493238921015e+01
6.385009999275207520e+02,1.380335947142551731e+02,6.282027170970921361e+03,-3.434483113524947839e+00,1.380270030569523669e+02,6.285416529530165462e+03,1.184717623440246825e+01,1.396435908150166370e+02,6.276782445782301693e+03,-1.623163564952392335e+01
6.386009998321533203e+02,1.364483020648248157e+02,6.282148962863390807e+03,-3.438569609833848517e+00,1.364423016904540873e+02,6.285545192039307949e+03,1.186736780683440884e+01,1.382575742601104594e+02,6.277070934570130703e+03,-1.582658940275268833e+01
